,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
11,56.607034,Q63ZR6,UDP-glucuronosyltransferase 3A1,Xenopus laevis OX=8355,33.0,MNXR164290,MNXR154864_0.8173833720597601_0.9782406764848413|MNXR132597_0.7905694150420948_nan|MNXR118198_0.589592345179761_0.849315381150837|MNXR116407_0.5540369123362123_0.6726601337583239|MNXR116408_0.5527867583610254_0.6726601337583239|MNXR116417_0.5598835015109592_0.6628081227894506|MNXR116418_0.5586207363376654_0.6628081227894506|MNXR172964_0.5423501923580512_0.6432403054525653|MNXR134077_0.553012483881718_0.6228683380023086|MNXR134070_0.5446651981278698_0.6228683380023086|MNXR134125_0.5437229163564816_0.6228683380023086|MNXR116416_0.5584218037260622_0.6064129021163245|MNXR116419_0.5570284150318628_0.6064129021163245,2.4.1.17,2.0,0.0,0.81790,0.978241,-1,0.898070,37.5,28.4,17.2,20.1,60436.48,7.8162,42.256,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O
12,54.707034,Q28611,UDP-glucuronosyltransferase 1-6,Oryctolagus cuniculus OX=9986,35.0,MNXR164290,MNXR154864_0.8173833720597601_0.9782406764848413|MNXR132597_0.7905694150420948_nan|MNXR118198_0.589592345179761_0.849315381150837|MNXR116407_0.5540369123362123_0.6726601337583239|MNXR116408_0.5527867583610254_0.6726601337583239|MNXR116417_0.5598835015109592_0.6628081227894506|MNXR116418_0.5586207363376654_0.6628081227894506|MNXR172964_0.5423501923580512_0.6432403054525653|MNXR134077_0.553012483881718_0.6228683380023086|MNXR134070_0.5446651981278698_0.6228683380023086|MNXR134125_0.5437229163564816_0.6228683380023086|MNXR116416_0.5584218037260622_0.6064129021163245|MNXR116419_0.5570284150318628_0.6064129021163245,2.4.1.17,1.0,0.0,0.81790,0.978241,-1,0.898070,34.0,27.0,23.7,18.4,60098.83,8.1992,39.736,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O
13,54.607034,P36514,UDP-glucuronosyltransferase 2C1 (Fragment),Oryctolagus cuniculus OX=9986,35.0,MNXR164290,MNXR154864_0.8173833720597601_0.9782406764848413|MNXR132597_0.7905694150420948_nan|MNXR118198_0.589592345179761_0.849315381150837|MNXR116407_0.5540369123362123_0.6726601337583239|MNXR116408_0.5527867583610254_0.6726601337583239|MNXR116417_0.5598835015109592_0.6628081227894506|MNXR116418_0.5586207363376654_0.6628081227894506|MNXR172964_0.5423501923580512_0.6432403054525653|MNXR134077_0.553012483881718_0.6228683380023086|MNXR134070_0.5446651981278698_0.6228683380023086|MNXR134125_0.5437229163564816_0.6228683380023086|MNXR116416_0.5584218037260622_0.6064129021163245|MNXR116419_0.5570284150318628_0.6064129021163245,2.4.1.17,2.0,0.0,0.81790,0.978241,-1,0.898070,45.7,20.4,18.5,18.7,57449.11,8.6458,42.430,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O
14,54.607034,P36513,UDP-glucuronosyltransferase 2B14,Oryctolagus cuniculus OX=9986,35.0,MNXR164290,MNXR154864_0.8173833720597601_0.9782406764848413|MNXR132597_0.7905694150420948_nan|MNXR118198_0.589592345179761_0.849315381150837|MNXR116407_0.5540369123362123_0.6726601337583239|MNXR116408_0.5527867583610254_0.6726601337583239|MNXR116417_0.5598835015109592_0.6628081227894506|MNXR116418_0.5586207363376654_0.6628081227894506|MNXR172964_0.5423501923580512_0.6432403054525653|MNXR134077_0.553012483881718_0.6228683380023086|MNXR134070_0.5446651981278698_0.6228683380023086|MNXR134125_0.5437229163564816_0.6228683380023086|MNXR116416_0.5584218037260622_0.6064129021163245|MNXR116419_0.5570284150318628_0.6064129021163245,2.4.1.17,2.0,0.0,0.81790,0.978241,-1,0.898070,42.6,21.6,18.1,20.8,60664.61,8.1534,42.642,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O
15,54.607034,Q28612,UDP-glucuronosyltransferase 1A4,Oryctolagus cuniculus OX=9986,35.0,MNXR164290,MNXR154864_0.8173833720597601_0.9782406764848413|MNXR132597_0.7905694150420948_nan|MNXR118198_0.589592345179761_0.849315381150837|MNXR116407_0.5540369123362123_0.6726601337583239|MNXR116408_0.5527867583610254_0.6726601337583239|MNXR116417_0.5598835015109592_0.6628081227894506|MNXR116418_0.5586207363376654_0.6628081227894506|MNXR172964_0.5423501923580512_0.6432403054525653|MNXR134077_0.553012483881718_0.6228683380023086|MNXR134070_0.5446651981278698_0.6228683380023086|MNXR134125_0.5437229163564816_0.6228683380023086|MNXR116416_0.5584218037260622_0.6064129021163245|MNXR116419_0.5570284150318628_0.6064129021163245,2.4.1.17,2.0,0.0,0.81790,0.978241,-1,0.898070,40.7,27.7,17.8,16.9,60488.94,8.5176,41.165,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O
16,54.607034,P36512,UDP-glucuronosyltransferase 2B13,Oryctolagus cuniculus OX=9986,35.0,MNXR164290,MNXR154864_0.8173833720597601_0.9782406764848413|MNXR132597_0.7905694150420948_nan|MNXR118198_0.589592345179761_0.849315381150837|MNXR116407_0.5540369123362123_0.6726601337583239|MNXR116408_0.5527867583610254_0.6726601337583239|MNXR116417_0.5598835015109592_0.6628081227894506|MNXR116418_0.5586207363376654_0.6628081227894506|MNXR172964_0.5423501923580512_0.6432403054525653|MNXR134077_0.553012483881718_0.6228683380023086|MNXR134070_0.5446651981278698_0.6228683380023086|MNXR134125_0.5437229163564816_0.6228683380023086|MNXR116416_0.5584218037260622_0.6064129021163245|MNXR116419_0.5570284150318628_0.6064129021163245,2.4.1.17,2.0,0.0,0.81790,0.978241,-1,0.898070,41.4,25.0,15.9,20.8,60552.10,8.3222,40.113,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O
17,54.607034,O19103,UDP-glucuronosyltransferase 2B16 (Fragment),Oryctolagus cuniculus OX=9986,35.0,MNXR164290,MNXR154864_0.8173833720597601_0.9782406764848413|MNXR132597_0.7905694150420948_nan|MNXR118198_0.589592345179761_0.849315381150837|MNXR116407_0.5540369123362123_0.6726601337583239|MNXR116408_0.5527867583610254_0.6726601337583239|MNXR116417_0.5598835015109592_0.6628081227894506|MNXR116418_0.5586207363376654_0.6628081227894506|MNXR172964_0.5423501923580512_0.6432403054525653|MNXR134077_0.553012483881718_0.6228683380023086|MNXR134070_0.5446651981278698_0.6228683380023086|MNXR134125_0.5437229163564816_0.6228683380023086|MNXR116416_0.5584218037260622_0.6064129021163245|MNXR116419_0.5570284150318628_0.6064129021163245,2.4.1.17,2.0,0.0,0.81790,0.978241,-1,0.898070,43.0,23.3,16.2,20.7,60077.86,7.3628,42.639,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O
18,53.707034,Q6K1J1,UDP-glucuronosyltransferase 2B31,Canis lupus familiaris OX=9615,36.0,MNXR164290,MNXR154864_0.8173833720597601_0.9782406764848413|MNXR132597_0.7905694150420948_nan|MNXR118198_0.589592345179761_0.849315381150837|MNXR116407_0.5540369123362123_0.6726601337583239|MNXR116408_0.5527867583610254_0.6726601337583239|MNXR116417_0.5598835015109592_0.6628081227894506|MNXR116418_0.5586207363376654_0.6628081227894506|MNXR172964_0.5423501923580512_0.6432403054525653|MNXR134077_0.553012483881718_0.6228683380023086|MNXR134070_0.5446651981278698_0.6228683380023086|MNXR134125_0.5437229163564816_0.6228683380023086|MNXR116416_0.5584218037260622_0.6064129021163245|MNXR116419_0.5570284150318628_0.6064129021163245,2.4.1.17,1.0,0.0,0.81790,0.978241,-1,0.898070,42.0,23.2,17.5,20.4,60705.78,7.5739,41.698,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O
19,53.607034,Q9R110,UDP-glucuronosyltransferase 2A3,Cavia porcellus OX=10141,36.0,MNXR164290,MNXR154864_0.8173833720597601_0.9782406764848413|MNXR132597_0.7905694150420948_nan|MNXR118198_0.589592345179761_0.849315381150837|MNXR116407_0.5540369123362123_0.6726601337583239|MNXR116408_0.5527867583610254_0.6726601337583239|MNXR116417_0.5598835015109592_0.6628081227894506|MNXR116418_0.5586207363376654_0.6628081227894506|MNXR172964_0.5423501923580512_0.6432403054525653|MNXR134077_0.553012483881718_0.6228683380023086|MNXR134070_0.5446651981278698_0.6228683380023086|MNXR134125_0.5437229163564816_0.6228683380023086|MNXR116416_0.5584218037260622_0.6064129021163245|MNXR116419_0.5570284150318628_0.6064129021163245,2.4.1.17,2.0,0.0,0.81790,0.978241,-1,0.898070,44.9,22.4,19.3,16.5,59895.14,8.0293,39.811,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O
20,52.607034,Q1LZI1,UDP-glucuronosyltransferase 3A1,Bos taurus OX=9913,37.0,MNXR164290,MNXR154864_0.8173833720597601_0.9782406764848413|MNXR132597_0.7905694150420948_nan|MNXR118198_0.589592345179761_0.849315381150837|MNXR116407_0.5540369123362123_0.6726601337583239|MNXR116408_0.5527867583610254_0.6726601337583239|MNXR116417_0.5598835015109592_0.6628081227894506|MNXR116418_0.5586207363376654_0.6628081227894506|MNXR172964_0.5423501923580512_0.6432403054525653|MNXR134077_0.553012483881718_0.6228683380023086|MNXR134070_0.5446651981278698_0.6228683380023086|MNXR134125_0.5437229163564816_0.6228683380023086|MNXR116416_0.5584218037260622_0.6064129021163245|MNXR116419_0.5570284150318628_0.6064129021163245,2.4.1.17,2.0,0.0,0.81790,0.978241,-1,0.898070,47.1,21.3,14.6,20.1,59682.20,9.6005,40.344,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O
