,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
11,88.900000,P09063,Dihydrolipoyl dehydrogenase,Pseudomonas putida OX=303,11.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,1.0,0.0,1.00000,1.000000,1,1.000000,40.9,30.7,15.6,16.5,48158.70,6.7867,37.255,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
12,88.900000,P31052,Dihydrolipoyl dehydrogenase,Pseudomonas putida OX=303,11.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,1.0,0.0,1.00000,1.000000,1,1.000000,53.7,28.8,8.0,13.0,49896.42,6.2596,39.749,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
13,88.700000,P43784,Dihydrolipoyl dehydrogenase,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421,11.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,56.9,22.9,10.0,13.6,51153.96,5.9067,41.004,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
14,87.900000,Q9I1L9,Dihydrolipoyl dehydrogenase,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964,12.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,1.0,0.0,1.00000,1.000000,1,1.000000,42.9,31.0,9.8,19.9,48589.06,6.5882,36.422,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
15,87.900000,Q9I3D1,Dihydrolipoyl dehydrogenase,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964,12.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,1.0,0.0,1.00000,1.000000,1,1.000000,53.0,29.4,7.4,13.6,50164.91,6.9614,40.167,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
16,87.700000,Q9HUY1,Dihydrolipoyl dehydrogenase 3,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964,12.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,43.2,23.9,11.5,24.8,49658.79,5.8244,39.400,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
17,87.700000,P95596,Dihydrolipoyl dehydrogenase,Rhodobacter capsulatus OX=1061,12.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,53.2,26.3,11.0,13.2,47375.72,6.7896,37.004,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
18,87.700000,O50286,Dihydrolipoyl dehydrogenase,Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633) OX=223926,12.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,56.9,20.5,11.8,14.4,50987.90,5.9393,41.263,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
19,86.700000,P52992,Dihydrolipoyl dehydrogenase,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) OX=381666,13.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,48.5,27.9,13.1,14.0,50266.85,6.5886,39.873,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
20,86.700000,Q9KPF6,Dihydrolipoyl dehydrogenase,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277,13.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,58.2,20.9,10.5,13.9,50994.99,6.0772,40.632,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
