,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
146,6.825511,P25726,Esterase-5B,Drosophila pseudoobscura pseudoobscura OX=46245,43.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,24.2,29.9,23.1,25.9,60651.58,5.0493,44.037,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
147,6.725511,P25725,Esterase-5C,Drosophila pseudoobscura pseudoobscura OX=46245,43.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,3.0,0.0,0.55273,0.44778,1,0.500254,28.7,24.8,22.1,27.4,61021.14,5.3326,42.569,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
148,6.725511,P25727,Esterase-5A,Drosophila pseudoobscura pseudoobscura OX=46245,43.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,3.0,0.0,0.55273,0.44778,1,0.500254,22.7,32.1,23.3,24.8,61375.96,6.3573,42.518,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
149,NaN,A5EVD0,NaN,Dichelobacter nodosus,10.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
150,NaN,Q46547,NaN,Dichelobacter nodosus,10.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
151,NaN,A0A0B6XK99,NaN,Shewanella frigidimarina,10.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
152,NaN,A5EXI3,NaN,Dichelobacter nodosus,10.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
153,NaN,Q8GR22,NaN,Pseudomonas sp.,11.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
154,NaN,Q3HWU8,NaN,Pseudomonas putida,11.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
155,NaN,G3JWZ2,NaN,Geobacillus thermodenitrificans,15.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
156,NaN,Q72J75,NaN,Thermus thermophilus,15.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
157,NaN,Q84F18,NaN,Bacillus subtilis,16.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
158,NaN,Q65MY7,NaN,Bacillus licheniformis,16.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
159,NaN,W8QMJ2,NaN,Geobacillus thermoleovorans,16.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
160,NaN,B6VFQ8,NaN,Bacillus subtilis,16.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
161,NaN,D0EPY0,NaN,Bacillus subtilis,16.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
162,NaN,Q6IT79,NaN,Bacillus sp.,16.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
163,NaN,D3G8F6,NaN,Trichomonas vaginalis,16.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
164,NaN,Q4PNS3,NaN,Bacillus subtilis,16.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
165,NaN,Q97VU2,NaN,Saccharolobus solfataricus,17.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
166,NaN,Q97VW1,NaN,Saccharolobus solfataricus,17.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
167,NaN,Q8I429,NaN,Plasmodium falciparum,19.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
168,NaN,W8DVW0,NaN,Thermomyces lanuginosus,23.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
169,NaN,A8QMW6,NaN,Purpureocillium lilacinum,24.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
170,NaN,Q0WWH7,NaN,Arabidopsis thaliana,29.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
171,NaN,Q9LM08,NaN,Capsicum annuum,30.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
172,NaN,B3SST1,NaN,Bemisia tabaci,33.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
173,NaN,Q95N05,NaN,Canis lupus familiaris,36.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
174,NaN,Q25252,NaN,Lucilia cuprina,38.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
175,NaN,O70177,NaN,Rattus norvegicus,38.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
176,NaN,O35535,NaN,Rattus norvegicus,38.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
177,NaN,A0A034VLA7,NaN,Bactrocera dorsalis,41.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
178,NaN,O28558,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
179,NaN,O76177,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
180,NaN,A1YN94,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
181,NaN,Q8KT44,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
182,NaN,A1YN98,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
183,NaN,Q95UJ4,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
184,NaN,B5THG6,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
185,NaN,O73957,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
186,NaN,Q976W8,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
187,NaN,Q840T2,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
188,NaN,F0QXN6,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
189,NaN,A0A0K0Q1Y2,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
190,NaN,A0A1B2BII0,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
191,NaN,Q2PCE5,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
192,NaN,G7VG08,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
193,NaN,A1YN96,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
194,NaN,Q8KWI9,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
195,NaN,Q7M529,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
196,NaN,Q5V5N6,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
197,NaN,A0A024CDT8,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
198,NaN,S4TYB2,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
199,NaN,F0NDQ1,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
200,NaN,O28511,NaN,NaN,inf,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,NaN,0.0,0.55273,0.44778,1,0.500254,-,-,-,-,-,-,-,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
