reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,MajorityVote,MajorityVoteCore4
21457,1.14.19.68,1.14.19,1.14.19.68;1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.19.64;1.14.14.15;1.14.19.56;1.14.14.46;1.14.14.8;1.5.1.39;1.1.99.31;1.14.14.108;1.14.14.155;1.14.99.46;1.14.14.12,1.14.19;1.14.14,1.14.19;1.14.14;1.14.99;1.14.13;1.13.11,1.14.14,1.14.19
21489,3.2.1.161,3.2.1,3.2.1.161;3.2.1.3;3.2.1.22;3.2.1.22|3.2.1.23|3.2.1.85,3.2.1,3.2.1;3.1.1;2.3.1;2.4.1;3.2.2,3.2.1,3.2.1
21505,2.2.1.4,4.1.2,2.3.1.190;2.2.1.1;4.1.2|4.1.2.52|4.1.2.n4|4.1.3.17|4.1.3.39,,2.3.1;4.1.2;4.2.1;5.1.2;5.3.3,4.1.2,4.1.2
21525,2.3.3.13,3.1.2,2.3.1.180,2.3.1,2.3.1;3.1.2;2.3.3;1.2.1;4.1.3,2.3.1,2.3.1
21621,1.5.1.39,1.5.1,1.5.1.37|1.5.1.45;1.14.13|1.14.13.7|1.5.1|1.5.1.-|1.5.1.30|1.5.1.36|1.5.1.39|1.5.1.41|1.5.1.42;1.6.5.4,1.14.99;1.5.1,1.5.1;1.14.14;1.17.8;1.3.8;1.12.1,1.5.1,1.5.1
21621,1.5.1.39,1.5.1,1.5.1.37|1.5.1.45;1.14.13|1.14.13.7|1.5.1|1.5.1.-|1.5.1.30|1.5.1.36|1.5.1.39|1.5.1.41|1.5.1.42;1.6.5.4,1.14.99;1.5.1,1.5.1;1.14.14;1.17.8;1.3.8;1.12.1,1.5.1,1.5.1
21625,1.5.1.38,1.3.99,1.5.1.30|1.5.1.45;1.5.1.39;1.19.1.1|1.5.1|1.5.1.-|1.5.1.30|1.5.1.38|1.5.1.39;1.5.1|1.5.1.30|1.5.1.41;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.5.1.37|1.5.1.45;1.14.13|1.14.13.7|1.5.1|1.5.1.-|1.5.1.30|1.5.1.36|1.5.1.39|1.5.1.41|1.5.1.42,1.19.1;1.14.99;1.5.1,1.5.1;1.14.14;1.17.8;1.3.8;1.12.1,1.5.1,1.5.1
21625,1.5.1.38,1.3.99,1.5.1.30|1.5.1.45;1.5.1.39;1.19.1.1|1.5.1|1.5.1.-|1.5.1.30|1.5.1.38|1.5.1.39;1.5.1|1.5.1.30|1.5.1.41;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.5.1.37|1.5.1.45;1.14.13|1.14.13.7|1.5.1|1.5.1.-|1.5.1.30|1.5.1.36|1.5.1.39|1.5.1.41|1.5.1.42,1.19.1;1.14.99;1.5.1,1.5.1;1.14.14;1.17.8;1.3.8;1.12.1,1.5.1,1.5.1
21641,1.3.1.13,1.3.1,1.3.1.43;1.1.1.42;1.5.1.6;1.1.1.170;1.14.13.2|1.14.13.33;1.14.14.43|1.14.14.45;1.14.13.84;1.14.13.240;1.14.13.225;1.6.5.2,1.1.1,1.14.12;1.1.1;1.3.1;1.14.13;4.1.1,1.1.1,1.1.1
21709,3.13.2.1,3.2.2,3.13.1.9|3.3.1.1;2.1.1|2.1.1.10;4.4.1.21,,3.13.1;2.1.1;2.3.1;4.4.1;3.1.2,3.13.1,3.13.1
21717,1.14.16.6,1.14.16,1.14.16.5;1.14.16.1;1.14.16.1|1.14.16.4;1.5.1.34;1.14.16.2;1.5.1.33;1.14.14.92;1.10.3.2,5.5.1;1.14.16,1.14.16;3.5.4;1.5.1;1.7.3;1.14.13,1.14.16,1.14.16
21733,4.1.3.27,2.6.1,2.4.2.18|4.1.3.27,,4.1.99;4.4.1;5.4.99;4.1.3;4.3.1,4.1.3|4.1.99,4.1.3
21737,5.4.3.3,5.1.1,5.4.3.3;2.3.1.264;1.4.1.11;5.4.3.5;5.1.1.10|5.1.1.12|5.1.1.9;2.6.1.13;2.3.2.30;2.6.1.36;3.5.1.132;2.6.1.21;3.4.13.4;5.1.1.5|5.1.1.9;5.4.99.58;3.5.1.17;3.4.11.15|3.4.11.6;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22,5.4.99,2.6.1;2.1.4;1.4.1;4.3.1;6.3.2,5.4.3,5.4.3
21753,5.3.99.8,5.3.99,1.14.13.90;5.3.99.8;1.14.15.21;5.3.99.9;1.23.5.1;1.13.11.51;1.13.11.71|1.14.99.-;1.14.-.-|1.14.13.-|1.14.15.24;1.13.11.84;5.2.1.-|5.2.1.14;1.14.14.158;1.3.99.39;1.13.11.75;5.2.1.-|5.2.1.13;1.3.8.2;1.3.5.6;1.14.99.64;1.14.99.63;1.14.13.129;2.4.1.271;2.4.1.276;5.2.1.12,5.3.99;1.13.11,5.3.99;5.4.99;1.14.15;1.23.5;3.3.2,5.3.99,5.3.99
21757,3.5.99.15,3.5.99,4.2.1.78;4.3.3.2;2.8.2.1|2.8.2.3|2.8.2.4;1.14.19.62;1.10.3|1.10.3.-|1.10.3.1|1.14.18.1;1.14.16.2;1.14.17.1;4.1.1.22|4.1.1.25|4.1.1.28,,3.5.99;4.2.1;2.5.1;1.5.3;1.5.1,3.5.99,3.5.99
21809,3.5.2.13,3.5.1,2.3.2.2;3.4.11|3.4.11.1|3.4.11.4,3.5.1,3.5.1;3.5.5;3.5.4;1.4.99;2.1.2,3.5.1,3.5.1
21849,5.2.1.6,5.5.1,1.2.1.5;1.2.1.3;3.5.3.1,5.1.3;5.1.1,2.7.4;5.2.1;2.7.8;2.6.1;2.7.7,1.2.1|5.2.1,1.2.1
21869,3.5.4.26,3.5.4,6.3.5.-|6.3.5.13;1.7.1.4;3.5.4.25,3.5.4,3.5.4;3.5.99;6.3.4;2.5.1;1.14.14,3.5.4,3.5.4
21909,1.1.1.252,1.1.1,1.1.1.252;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.6.3.2;1.7.1.14;1.3.1.77;1.8.1.15|1.8.1.9;1.14.13.240;1.6.5.4,1.14.13;1.3.1;1.1.1,1.1.1;1.3.1;1.14.13;1.17.1;1.6.3,1.1.1,1.1.1
21945,2.7.1.85,2.7.1,2.7.1.85;2.7.1.2;2.7.1.1|2.7.1.2,2.7.1,2.7.1;2.7.4;2.7.6;2.7.2;2.7.8,2.7.1,2.7.1
21977,1.8.4.10,1.8.4,1.8.4.10;1.8.99.2;1.8.4.8;1.8.4.9,2.8.2,1.8.99;3.6.2;2.8.1;2.8.2;1.8.4,1.8.4,1.8.4
22021,7.3.2.5,7.2.2,6.3.4.16|6.3.5.5,7.2.2,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5,7.2.2,7.2.2
22081,1.14.13.61,1.14.13,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.14.12.10;1.14.12.22;1.14.12.14;1.14.13.245;1.14.13.69;1.14.13.131;1.14.13.87;1.6.5.4;1.14.13.25;1.14.13.113,1.14.13;1.1.1,1.14.13;1.6.3;1.14.12;1.17.1;1.3.1,1.14.13,1.14.13
22117,2.4.1.191,2.4.1,2.4.1.17;2.4.1.254;2.4.1.249;2.4.1|2.4.1.-|2.4.1.298;2.4.1.264;2.4.1.111;2.4.1.170;2.4.1.126;2.4.1.128;2.4.1.114|2.4.1.35;2.4.1.220;2.4.1.35|2.4.1.91;2.4.1.226;2.4.1.225;2.4.1.-|2.4.1.286;2.4.1.234;2.4.1.135,2.4.1,2.4.1;2.4.2;2.7.7;3.6.1;2.7.8,2.4.1,2.4.1
22225,2.3.1.159,2.3.1,2.3.1.151|2.3.1.177|2.3.1.220;2.3.1.237;2.3.1.236;2.3.1.165;2.3.1|2.3.1.39|2.3.1.74,2.3.1,2.3.1;3.1.2;6.2.1;2.3.2;4.1.1,2.3.1,2.3.1
22369,5.1.3.4,5.3.3,2.2.1.1;4.1.2.43;2.7.1.19;4.1.1.85,5.1.3;5.1.1,5.3.3;5.1.2;2.6.1;2.7.4;2.7.1,5.3.3,5.3.3
22373,1.7.3.5,1.4.3,1.7.3.1;1.1.3.15;1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.8.3.5;1.13.12.16;1.2.3.1,1.13.11,1.5.3;1.11.1;1.4.3;1.11.2;1.17.3,1.4.3,1.4.3
22429,1.21.3.1,1.3.3,1.8.3.3;1.14.14.43;1.14.11.58;1.1.3.15;4.1.1.90;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.4.3.2,,3.1.2;4.4.1;1.14.99;1.8.3;3.5.1,1.8.3,1.8.3
22457,3.5.3.3,3.5.1,3.5.1.59;3.5.3.1|3.5.3.7;3.5.3.7;3.5.3.22;6.3.4.6;3.5.3.6,2.3.1;2.6.1,3.5.3;3.5.1;2.1.1;1.5.3;1.14.13,3.5.3,3.5.1
22493,3.5.3.8,3.5.1,2.1.2.5|4.3.1.4;3.5.1.68;3.5.1.82;2.6.1.19;3.4.17.21;3.4.17.24;6.3.5.11;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;2.6.1.57;2.6.1.-|2.6.1.11,2.3.1;2.1.4,3.5.1;3.4.17;4.3.2;2.1.2;1.13.12,3.5.1,3.5.1
22517,2.7.3.4,2.7.11,2.7.1.100;2.7.1.52;2.7.1.64;6.3.5.11;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;6.3.5.5,2.7.14;2.7.1,2.7.14;2.7.13;2.7.1;2.7.10;2.7.2,2.7.1,2.7.1
22621,1.13.99.3,4.1.1,4.1.1.109;4.1.1.108;4.1.1.107;1.14.12.1;1.14|1.14.13.125|1.14.14.156;1.13|1.13.12.19;1.13.12.24;1.14.13.124;1.4.3.4;1.14.12.13;1.13.12.17;1.14.11.31;1.14.11|1.14.11.-|1.14.11.15;1.14.11|1.14.11.-|1.14.11.13;1.4.3.21;4.1.1.105|4.1.1.28;1.4.3.3,4.2.1;4.1.1,4.1.1;1.13.12;4.3.1;4.1.99;1.4.99,4.1.1,4.1.1
22637,3.6.1.12,3.6.1,6.2.1.30;6.2.1.2;2.7.1.74;6.3.2.5;6.2.1.7;6.3.1.14;3.6.1.5;6.3.4.5;6.3.2.40,3.6.1,3.6.1;2.7.7;2.7.6;6.3.5;2.7.4,3.6.1,3.6.1
22637,3.6.1.12,3.6.1,6.2.1.30;6.2.1.2;2.7.1.74;6.3.2.5;6.2.1.7;6.3.1.14;3.6.1.5;6.3.4.5;6.3.2.40,3.6.1,3.6.1;2.7.7;2.7.6;6.3.5;2.7.4,3.6.1,3.6.1
22637,3.6.1.12,3.6.1,6.2.1.30;6.2.1.2;2.7.1.74;6.3.2.5;6.2.1.7;6.3.1.14;3.6.1.5;6.3.4.5;6.3.2.40,3.6.1,3.6.1;2.7.7;2.7.6;6.3.5;2.7.4,3.6.1,3.6.1
22657,2.7.8.4,2.7.8,2.7.8.8;2.7.8.1;2.7.8.2;2.7.1.226|2.7.1.bn;2.7.8.45;6.1.1.11,3.6.1,2.7.8;2.7.1;3.1.4;2.7.6;2.4.3,2.7.8,2.7.8
22705,3.5.5.2,3.5.5,6.3.4.20,1.17.3,3.5.1;3.5.5;3.5.4;1.13.12;1.4.99,3.5.5,3.5.5
22729,2.9.1.1,2.7.7,2.9.1.1;2.9.1.2;6.3.2.27;6.3.1.12;6.3.2.17;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8,2.4.99,3.1.3;2.5.1;2.7.7;2.4.1;4.4.1,2.9.1,2.9.1
22821,2.4.2.62,2.4.2,2.4.2.62;2.4.2.50;2.4.2.42;2.4.2.51;2.4.1.203|2.4.2.40;2.4.2.40;2.4.1.87;2.4.1.90;2.4.1.-|2.4.1.301;2.4.1.22;2.4.1.38|2.4.1.90;2.4.1.338;2.4.2.41;2.4.2.26;2.4.2.63;2.4.1.-|2.4.1.285;2.4.1.236;2.4.1.-|2.4.1.284;2.4.1.239;2.4.2.39;2.4.1.273;2.4.1.-|2.4.1.297;2.4.1.254;2.4.1.13;2.4.2.38;2.4.2.61;2.4.1.250,2.4.2;2.4.1,2.4.1;2.4.2;2.7.8;2.7.7;3.6.1,2.4.2,2.4.2
22833,3.5.3.13,3.5.1,3.5.1.44;3.5.1.119,,3.5.1;4.2.1;3.5.99;2.1.2;3.5.4,3.5.1,3.5.1
22857,2.3.1.150,2.3.1,2.3.1.180,2.3.1,2.3.1;3.1.2;2.3.2;6.2.1;1.2.1,2.3.1,2.3.1
22861,2.7.7.18,2.7.7,2.7.7.1|2.7.7.18,2.7.7;3.6.1,2.7.7;2.7.4;2.7.6;2.7.1;3.6.1,2.7.7,2.7.7
22909,3.5.4.46,3.5.4,3.5.4.4,3.5.4,3.5.4;3.5.1;3.5.99;6.3.4;3.5.5,3.5.4,3.5.4
22941,2.7.3.3,6.3.2,6.3.2.48;6.3.5.11;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.7.14;2.7.1,2.7.14;2.7.13;2.7.1;2.7.10;2.7.2,2.7.14|6.3.2,2.7.14|6.3.2
22945,1.1.1.277,1.1.1,1.1.1.149|1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.1,1.1.1,1.1.1;1.3.1;1.17.1;1.6.3;1.12.1,1.1.1,1.1.1
23041,2.3.3.6,3.1.2,2.3.1.180,2.3.1,2.3.1;3.1.2;4.1.3;1.2.1;4.2.1,2.3.1,2.3.1
23077,1.21.1.2,1.5.1,1.2.1.84;1.2.1.50;1.3.1.38;1.3.1.8;1.3.1.93;1.1.1.330|1.1.1.36;1.3.1.34;1.3.1.124;1.3.1.10|1.3.1.39;1.3.1.44;1.1.1.-|1.1.1.211|1.1.1.35,1.14.13;1.3.1,1.1.1;1.3.1;1.17.1;1.12.1;1.14.12,1.3.1,1.3.1
23105,5.3.1.13,5.3.3,2.7.1.16;5.3.1.6,4.1.2,4.1.2;1.1.1;1.1.99;4.1.99;1.1.3,4.1.2,4.1.2
23121,7.4.2.9,7.6.2,6.3.2.4,7.2.2,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5,7.2.2,3.6.1|6.3.2|7.2.2|7.6.2
23157,4.8.1.3,4.2.1,4.99.1.6;1.14.14.45;1.14|1.14.13.125|1.14.14.156;1.14.14.43|1.14.14.45;1.14.14.44|4.3.1|4.99.1.7;3.2.1.147;6.2.1.13;1.14.14.37;3.4.11.17;2.6.1.7;3.1.1.96,4.8.1,4.8.1;3.5.5;4.2.1;1.14.14;3.2.1,4.8.1,4.8.1
23161,5.3.1.14,5.1.3,5.3.1.14;5.1.3.-|5.1.3.32;5.1.3.-|5.1.3.29,1.1.99,1.1.1;1.1.99;5.3.1;1.1.3;4.1.2,5.1.3,5.1.3
23249,2.1.1.129,2.1.1,2.1.1.129;2.1.1.305;2.1.1.137;2.1.1.238;2.1.1.102;2.1.1.132;2.1.1.306;2.1.1.307;2.1.1.101;2.1.1.237;2.1.1.365;2.1.1.267;2.1.1.49;2.1.1.103;2.1.1.363;2.1.1.9;2.1.1.243;2.1.1.281;2.1.1.201,2.1.1,2.1.1;3.13.2;2.3.1;1.17.98;1.21.98,2.1.1,2.1.1
23269,3.5.3.2,3.5.1,2.1.4.1;3.5.3.7;3.5.3.1;3.5.3.22;2.4.2.60;6.3.2.2|6.3.2.3,2.1.4,3.5.1;3.5.3;4.3.2;1.4.9;1.4.99,3.5.3,3.5.3
23293,2.7.3.5,2.7.1,6.3.5.11;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.7.14,2.7.14;2.7.13;2.7.1;2.7.10;2.7.2,6.3.5,6.3.5
23345,3.2.2.1,3.2.2,3.2.2.1;3.2.2.4;3.2.2.8;3.2.2.5|3.2.2.6;3.2.2.3|3.2.2.8;2.4.2.1|2.4.2.15,3.2.2,3.2.2;2.4.2;3.2.1;5.4.99;2.7.8,3.2.2,3.2.2
23397,3.7.1.4,3.7.1,2.3.1.272;2.3.1.-|2.3.1.74;1.14.11.22|1.14.20.5;1.14.11.23,,3.1.1;3.7.1;4.1.1;3.5.1;1.2.98,3.1.1,2.3.1|3.7.1
23453,2.7.1.145,2.7.1,2.7.1.15|2.7.1.229;2.7.1.76;2.7.1.74|2.7.1.76;2.7.1.113|2.7.1.145|2.7.1.20|2.7.1.74;2.7.1.145|2.7.1.20|2.7.1.21|2.7.1.213|2.7.1.74|2.7.1.76,2.7.1,2.7.1;2.7.2;2.7.4;2.7.6;2.7.8,2.7.1,2.7.1
23453,2.7.1.145,2.7.1,2.7.1.15|2.7.1.229;2.7.1.76;2.7.1.74|2.7.1.76;2.7.1.113|2.7.1.145|2.7.1.20|2.7.1.74;2.7.1.145|2.7.1.20|2.7.1.21|2.7.1.213|2.7.1.74|2.7.1.76,2.7.1,2.7.1;2.7.2;2.7.4;2.7.6;2.7.8,2.7.1,2.7.1
23473,2.3.1.122,2.4.1,2.3.1.122;2.3.1.279;2.7.1.201|2.7.1.69;3.2.1.141;3.1.3.12;2.3.1.79;3.1.1.6;2.3.1.273;2.7.1.205;2.7.1.208|2.7.1.69;2.7.1.207;2.4.1.245;2.3.1|2.3.1.-|2.3.1.215;2.3.1.153;2.7.1.195;3.2.1.70;6.1.2.2;5.4.99.16,,2.7.4;5.2.1;2.7.8;2.6.1;2.7.7,2.3.1,2.3.1
23489,1.6.5.6,1.3.1,1.1.1.328|1.11.1.1|1.6.5.2,1.1.1,1.1.1;1.3.1;1.12.1;1.14.12;1.17.1,1.1.1,1.1.1
23541,6.1.1.17,6.1.1,6.1.1|6.1.1.17|6.1.1.24,6.1.1,6.1.1;3.6.1;2.7.4;6.3.2;2.7.7,6.1.1,6.1.1
23549,2.1.1.171,2.1.1,2.1.1.173;2.1.1.172,2.1.1,2.1.1;2.3.1;2.5.1;3.13.2;1.17.98,2.1.1,2.1.1
23557,2.3.2.14,2.6.1,2.3.2.2|6.3.1.2,3.5.1,3.5.1;6.3.2;3.4.17;6.3.1;4.3.1,3.5.1,3.5.1
23621,6.3.3.4,6.3.4,6.3.1.14;6.3.3.6;6.3.2.1,6.3.3;6.3.2,6.3.2;2.5.1;5.1.1;2.7.7;6.3.1,6.3.2,6.3.2
23629,2.4.1.65,2.4.1,2.4.1.65;2.4.1.69;2.4.1.308;2.4.1.152;2.4.1|2.4.1.344;2.4.1.361;2.4.1.142;2.4.1.13;2.4.1.353;2.4.1.252;2.4.1.36;2.4.1.236;2.4.1.273;2.4.1.269;2.4.1.270;2.4.1.-|2.4.1.266,2.4.1,2.4.1;2.4.2;2.7.7;2.7.8;3.6.1,2.4.1,2.4.1
23661,3.5.2.7,3.5.4,2.1.2.5;3.5.1.82;5.1.1.3,,3.5.1;3.5.4;3.5.5;4.3.2;4.3.3,3.5.4,3.5.1|3.5.4
23689,3.5.4.2,3.5.4,3.5.4.4,,3.5.4;3.5.1;3.5.99;2.4.2;3.5.5,3.5.4,3.5.4
23725,1.2.3.8,1.2.3,1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.8.3.5;1.3.3.16;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.13,,1.2.3;1.11.1;1.1.3;1.13.11;3.1.1,1.2.3,1.2.3
23757,1.1.3.37,1.1.3,1.3.3.12;1.1.3.10;1.1.3.9;1.1.3.41;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.17.3.2,,1.3.3;1.1.3;1.17.3;1.10.3;1.11.1,1.1.3,1.1.3
23773,1.3.1.58,1.1.1,1.13.11.-|1.14.12.-|1.14.12.25;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.3.1;1.1.1,1.14.12;1.3.1;1.14.13;1.17.1;1.6.5,1.14.12,1.14.12
23781,2.3.3.5,2.3.1,2.3.3.1|2.3.3.5|4.1.3.31;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.3.1,4.1.3;2.3.1;4.2.1;3.1.2;4.4.1,2.3.1,2.3.1
23789,6.2.1.22,6.2.1,6.2.1.22|6.2.1.35;6.2.1.1|6.2.1.17,6.2.1,6.2.1;1.2.1;3.1.2;2.3.1;2.7.7,6.2.1,6.2.1
23825,1.3.1.28,1.3.1,1.3.1.28;1.6.5.4;1.3.1.56;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.3.1;1.1.1,1.14.12;1.14.13;1.3.1;1.13.11;1.6.5,1.3.1,1.3.1
23857,1.16.1.1,1.7.1,1.2.1.44;1|1.14.13.39|1.14.14.1|1.16.1.7|1.18.1.2|1.6.2.2;1.3.1.32;1.16.1.9,1.6.2;1.18.1;1.1.1,1.1.1;1.12.1;1.17.1;1.3.1;1.6.3,1.6.2,1.6.2
23897,5.3.1.17,5.3.3,5.3.1.17;1.1.1.125|1.1.1.127;1.1.1.389;3.2.1.179;3.2.1.172;3.2.1.180;5.3.1.12,4.1.1,4.1.2;1.1.1;1.1.99;5.5.1;1.1.3,1.1.1,1.1.1
23905,2.3.2.2,2.1.4,2.3.2.2;4.3.2.9;3.4.11.7;3.4.19.5;3.4.19.3,2.3.1,3.4.11;6.3.2;5.1.1;2.7.4;2.6.1,3.4.11,3.4.11
23917,4.1.1.35,4.2.1,1.1.1.305;2.3.1.119;1.13.12.17;2.3.1.281|2.3.1.ci;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.239;2.3.1.94,4.2.1,4.1.1;3.1.1;2.3.1;3.7.1;1.1.1,4.1.1|4.2.1,4.2.1
23933,5.1.3.9,5.1.3,5.1.3.9;2.5.1.57;2.7.1.60,,5.4.99;5.1.3;5.3.1;1.1.1;4.1.3,5.1.3,5.1.3
23973,7.2.4.5,4.1.1,1.3.8.6|4.1.1.70|7.2.4.5|7.2.4.e;2.3.1|2.3.1.39|2.3.1.74,4.1.1,4.1.1;3.7.1;2.3.1;1.2.7;3.1.1,4.1.1,4.1.1
24009,2.7.3.6,2.7.11,6.3.5.11;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,6.3.5;2.7.1,2.7.14;2.7.13;2.7.1;2.7.10;2.7.2,6.3.5,6.3.5
24041,1.6.2.4,1.3.1,1.3.1.96|2.5.1.21;1.3.1.97;1.19.1.1|1.5.1|1.5.1.-|1.5.1.30|1.5.1.38|1.5.1.39;1.14.21.3;1.1.1|1.14.13.7|1.5.1|1.5.1.30|1.5.1.45;1.2.1.44;1.3.1.32;1.3.1.10|1.3.1.39,1.6.2;1.18.1;1.1.1,4.99.1;1.1.1;1.12.1;1.3.1;1.6.99,1.3.1,1.3.1
24141,2.1.1.185,2.1.1,2.1.1.185;2.1.1.205;2.1.1.34;2.1.1.167;2.1.1.173,2.1.1,2.1.1;3.13.2;2.3.1;1.17.98;3.13.1,2.1.1,2.1.1
24153,2.7.1.25,2.7.1,2.7.1.224;2.7.1.25;6.3.2.-|6.3.2.43;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.7.1,2.7.1;2.7.4;2.7.6;2.7.11;2.7.2,2.7.1,2.7.1
24205,2.3.3.15,2.5.1,2.5.1.76;4.4.1.19;4.4.1.24;4.4.1.25;1.8.98.3;2.8.1.1;1.14.11.17;1.14.14.5,,4.4.1;2.5.1;2.7.2;1.2.1;3.13.1,2.5.1,2.5.1
24225,1.3.1.67,1.1.1,1.3.1.43;1.5.1.6;1.1.1.42;1.1.1.170;1.14.13.240;1.14.13.84;1.3.1.25;1.1.1.86,1.1.1,1.14.12;1.3.1;1.14.13;4.1.99;4.1.1,1.1.1,1.1.1
24229,1.3.1.67,1.1.1,1.3.1.25;1.1.1.41;5.3.3.1;1.1.1.170;1.14.13.223;1.14.12.-|1.14.12.10;1.1.1.345;1.1.1.337|1.1.1.375;1.11.1.1;1.14.13.246;1.6.5.2,1.14.12;1.1.1,1.14.12;1.3.1;1.14.13;4.1.99;4.1.1,1.1.1,1.1.1
24245,1.1.1.236,1.1.1,1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1.206|1.1.1.236;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.184;1.1.1.413;1.1.1.201,1.1.1,1.1.1;1.4.1;1.17.1;1.3.1;1.12.1,1.1.1,1.1.1
24265,2.2.1.3,4.1.2,2.2.1.3;2.2.1.1;4.1.2.43;4.1.2.13|4.1.2.40,4.1.99,4.1.2;2.2.1;2.3.1;2.6.1;1.1.1,4.1.2,4.1.2
24269,1.3.1.40,1.3.1,1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.8.1.9;1.8.1.15|1.8.1.9;1.14.13.240;1.1.1|1.1.1.149|1.1.1.153|1.1.1.184|1.1.1.188|1.3.1.20,1.3.1;1.1.1,1.1.1;1.3.1;1.5.1;1.17.1;1.4.1,1.3.1,1.3.1
24297,3.5.2.3,3.5.1,1.3.3.1|3.5.2.3,3.5.2,3.5.1;6.3.4;3.7.1;6.3.1;2.1.3,3.5.1,3.5.1|3.5.2
24373,3.1.4.45,3.2.1,3.2.1.-|5.1.3.14;3.2.1.183|5.1.3.14|5.1.3.7;3.2.1.183;5.4.2.3;2.7.1.1|2.7.1.2|2.7.1.59,2.4.1,3.1.4;3.2.1;3.6.1;2.7.8;2.4.3,3.2.1,3.2.1
24477,3.5.2.16,3.7.1,1.14.99.46;3.5.1.106;3.1.1.-|3.1.1.92;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,,3.5.1;3.1.1;4.1.1;3.7.1;3.1.2,3.5.1,3.5.1
24525,1.14.15.34,1.14.15,1.14.13.186;1.14.13.70;1.14.13.72;1.14.99.9;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.14.18|1.14.99.3;1.14.13.81,1.14.18,1.14.15;1.14.19;1.97.1;1.2.7;1.18.1,1.14.15,1.14.13
24613,1.1.1.62,1.1.1,1.1.1.239;1.1.1.62;1.1.1.148;1.6.5.4;1.1.1.209;1.1.1.210|1.1.1.239|1.1.1.357|1.1.1.51|1.1.1.62|1.1.1.63;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.6.3;1.5.1;1.4.1;1.17.1,1.1.1,1.1.1
24617,1.1.1.62,1.1.1,1.1.1.62;1.1.1.148;1.1.1.239;1.1.1.184|1.1.1.2|1.1.1.213|1.1.1.51|1.1.1.64;1.1.1|1.1.1.209;1.6.3.2;1.11.1.1|1.11.1.2,1.1.1,1.1.1;1.6.3;1.5.1;1.4.1;1.17.1,1.1.1,1.1.1
24625,6.1.1.3,6.3.4,6.3.2.14;6.1.3.1;6.3.1.15;6.3.2.50;6.2.1.28|6.2.1.7;6.2.1.1,6.1.1,6.1.1;6.3.2;6.3.1;6.3.4;2.7.2,6.3.2,6.3.2
24794,4.3.2.10,2.5.1,2.4.2.-|4.2.1.19,5.3.1,5.3.1;6.3.4;5.4.99;3.5.4;1.1.1,5.3.1,5.3.1
24830,6.3.1.21,6.3.4,6.3.4.13;6.3.3.1,2.7.13;6.2.2;2.7.1,6.3.1;6.3.4;6.3.2;6.3.3;3.5.1,6.3.4,6.3.4
