reaction_id,SelenzymeRF,BEC-Pred,BridgIT,Theia,E-zyme1,E-zyme2,SIMMER,EC Number
108,1.3.1.107;1.6.5.-|1.6.5.9;1.3.1.77;1.11.1.1;1.6.5.2,1.3.1,,1.3.1;1.3.3;2.3.1;1.3.99;5.3.3,1.3.1;1.3.99;1.5.1;1.3.8;5.3.3;1.3.3;1.14.11;2.3.1;1.1.1;1.3.5;5.2.1;5.3.2;5.3.1;1.3.7;1.4.3;1.5.99;1.14.21;5.1.3;1.5.3;1.10.3;1.6.5;1.3.-;2.5.1;1.1.3;1.6.99;1.5.-;4.1.1;1.4.1;1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.3.2|1.6.1;1.6.3|1.10.9;1.6.1|1.3.2;1.10.9|1.6.3;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.5.1|4.2.3|2.5.1|1.-.-;1.12.2|4.2.3|1.11.1|1.-.-;1.5.1|4.2.3|1.14.21;1.1.5|4.2.3;1.1.99|4.2.3;1.5.1|4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.1;1.3.1;2.5.1;4.2.3;4.2.1;4.2.1;4.2.1;4.2.1;1.14.12;2.5.1;2.5.1;4.2.3;4.3.3;1.14.14;1.14.14;1.14.12;1.14.12;1.14.12;1.14.12;1.14.12;1.14.12;1.14.12;1.14.12;1.14.12;1.14.13;4.2.3;4.2.3;1.-.-;4.2.3;4.2.3;4.2.3;4.1.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;1.14.-;4.2.3;1.14.13;4.2.3;4.2.3;2.1.1;4.2.3;5.3.3;4.2.3;3.1.7;4.2.3;1.14.-;1.14.-;1.14.12;2.1.1,1.5.1;1.1.1,1.3.1.107
109,1.14.14.28;1.14.14.3;1.14.14.-|1.14.14.13;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.26;1.14.14.108;1.14.14.30;1.14.99.46;1.13.12.16,1.14.14,,1.14.14;1.14.13;4.2.1;5.4.4;1.5.1,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.99;1.14.-;1.14.18;1.17.1;1.1.1;1.13.11;1.10.99;1.10.3;1.97.1;3.5.3;3.7.1;1.6.6;1.17.99;1.2.1;1.3.99;1.3.7;1.14.20;4.1.99;1.-.-;1.14.12;1.17.3;1.7.3;1.14.17;1.17.7,1.14.13|5.3.3;1.14.13;1.14.13|4.2.1;1.14.13|1.3.1|4.2.1;1.14.13|1.3.1;1.14.13|4.2.1|1.3.1;1.14.13|4.2.1;1.14.13|2.1.1|4.2.1;1.14.-|4.2.1;1.14.15|4.2.1|2.1.1;1.14.15|4.2.1;1.14.15|4.2.1;1.14.15|1.14.13;1.14.15|1.14.-;1.14.15|1.14.-;1.14.13|4.1.3;1.14.13|2.1.1;1.14.11|4.2.1;1.14.11|1.14.-|1.3.1;1.14.11|1.14.21;1.14.11|1.3.1|1.14.-;1.14.11|1.3.-;1.14.15|1.14.14;1.14.13|1.14.14;1.14.-|1.-.-;1.14.-;1.14.-;5.3.3;1.3.99;1.14.13;1.14.13;1.14.13;1.14.14;1.14.99;1.14.99;1.14.99;1.14.99;1.14.11;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.99;4.2.1;1.14.14;1.14.14;1.14.13;1.14.-;1.14.-;1.14.-;1.14.-;1.14.13;1.14.11,,1.14.14.26
11,6.3.2.11;3.4.13.18|3.4.13.20|3.4.13.3|3.4.13.5;6.3.2.26;3.4.13.4;3.4.21.39;2.3.1.33;6.3.2.2,3.4.13,,3.4.13;6.3.2;3.5.1;3.4.11;3.4.21,3.5.1|6.3.2;6.3.2|3.5.1;2.3.1;2.3.2;6.3.1|3.4.13;3.4.13|6.3.1;6.3.4;3.4.11;3.4.19;2.1.3|3.4.17;3.4.17|2.1.3;3.1.1;6.2.1;2.1.2|3.4.15;3.4.15|3.5.3;6.3.5|2.3.-;3.5.3|3.4.22;2.3.-|3.4.24;3.5.4|4.3.2;4.3.2|2.7.7;3.4.24|6.1.1;3.4.22|3.1.2;1.2.99|1.2.1;1.4.1;4.3.3,3.4.13;3.4.13;3.4.13;6.3.2|2.3.2;2.3.2;6.3.2|2.3.2;6.3.2|2.3.2;6.3.2|2.3.2;6.3.2|2.3.1;3.5.1|6.3.2;3.5.1|6.3.2;3.5.1|6.3.2;3.5.1|6.3.2;3.5.1;3.5.1;3.5.1,3.4.13;3.5.1,3.4.13.20
110,1.17.1.10|1.2.1.43;1.17.1.9|1.2.1.2;1.17.1.11;1.5.1.6;1.1.1.170;1.1.1.417;1.1.1.42;1.3.1.43;4.1.99.5,1.17.1,,1.17.1;1.2.1;1.1.1;1.8.1;1.6.99,1.2.1|1.3.1;1.2.3|1.3.99;1.2.99|1.5.1;1.2.-|1.3.8;1.1.1|5.3.3;1.2.7|1.3.3;1.14.13|1.14.11;1.1.3|2.3.1;1.5.1|1.1.1;1.14.99|1.3.5;1.2.2|5.2.1;1.17.1|5.3.2;1.14.11|5.3.1;1.5.99|1.3.7;1.1.-|1.4.3;1.14.14|1.5.99;1.14.21;5.1.3;1.5.3;1.10.3;1.6.5;1.3.-;2.5.1;1.1.3;1.5.-;1.6.99;4.1.1;1.4.1;1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.6.3;1.6.1;1.3.2;1.10.9;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.2.1|1.-.-;1.-.-,1.14.13;1.1.1,1.17.1.10
111,1.2.1|1.2.1.19|1.2.1.22|1.2.1.24|1.2.1.26|1.2.1.3|1.2.1.31|1.2.1.36|1.2.1.4|1.2.1.48|1.2.1.5|1.2.1.88;1.2.1.3|1.2.1.5,4.1.2,1.13.12.4;1.13.11.59;1.13.99.1;1.14.13.239,4.1.2;2.2.1;1.1.1;5.3.1;4.2.1,4.1.2;4.1.3;2.2.1;4.2.1;2.5.1;1.14.99;4.1.1;1.13.11;2.1.2;1.11.1;1.14.13,4.1.1;4.1.1;4.1.1;4.1.1;1.14.13,,4.1.2.35
112,2.5.1.39,2.5.1,2.5.1.39;1.3.1.96;2.4.1.326;2.4.2.34;2.1.3.12;4.4.1.20,2.5.1;4.2.3;4.2.99;1.14.15;5.3.99,2.5.1|3.1.4;1.5.3|6.5.1;4.4.1|4.6.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1|2.1.2;2.1.2|3.3.1;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1|1.8.3;3.7.1|1.3.1;1.1.1|3.7.1;1.8.3|1.1.1;1.8.1;4.5.1,2.5.1;2.5.1;2.5.1|4.2.3;2.5.1;2.5.1;2.5.1;2.5.1|4.2.3;2.5.1;2.5.1|1.3.1;2.5.1;2.5.1;2.5.1;2.5.1;4.2.3;4.2.3;4.2.3,2.5.1,2.5.1.39
113,1.14.13.84;4.1.99.5;1.5.1.43;1.14.14.43|1.14.14.45;1.14.13.54;1.14.14.1,1.14.13,,1.14.13;1.14.14;1.13.12;1.14.15;1.14.99,1.14.13|1.3.1;1.14.14|1.3.99;1.14.11|1.5.1;1.14.15|1.3.8;1.14.16|5.3.3;1.14.99|1.3.3;1.14.-|1.14.11;1.14.18|2.3.1;1.17.1|1.1.1;1.1.1|1.3.5;1.13.11|5.2.1;1.10.99|5.3.2;1.10.3|5.3.1;1.97.1|1.3.7;3.5.3|1.4.3;3.7.1|1.5.99;1.6.6|1.14.21;1.17.99|5.1.3;1.2.1|1.5.3;1.3.99|1.10.3;1.3.7|1.6.5;1.14.20|1.3.-;4.1.99|2.5.1;1.-.-|1.1.3;1.14.12|1.6.99;1.17.3|1.5.-;1.7.3|4.1.1;1.14.17|1.4.1;1.17.7|1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.6.3;1.3.2;1.10.9;1.6.1;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.14.13|4.4.1|2.3.1|1.-.-;1.14.13|4.2.3|4.4.1|1.-.-;1.14.13|4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3,1.7.1;1.14.13;1.1.1,1.14.13.252
114,1.1.1.137|1.1.1.405;1.1.1.301;1.1.1|1.1.1.10;1.1.1.287;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.101;1.1.1.346;1.1.1.44;1.1.1.47|1.1.1.49,1.1.1,,1.1.1;1.-.-;5.1.3;1.3.1;1.14.13,1.1.1|1.3.1;1.1.99|1.3.99;1.1.3|1.5.1;2.3.1|1.3.8;1.14.13|5.3.3;1.1.5|1.3.3;1.1.-|1.14.11;1.1.2|2.3.1;5.3.3|1.1.1;1.14.11|1.3.5;1.14.-|5.2.1;1.1.98|5.3.2;1.4.3|5.3.1;1.-.-|1.3.7;1.6.5|1.4.3;1.6.99|1.5.99;1.2.1|1.14.21;5.1.3;4.2.1|1.5.3;1.14.15|1.10.3;1.1.9|1.6.5;1.3.1|1.3.-;1.6.3|2.5.1;1.6.1|1.1.3;1.14.12|1.6.99;6.4.1|1.5.-;5.4.99|4.1.1;1.11.1|1.4.1;4.1.1|1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.6.3;1.3.2;1.6.1;1.10.9;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.1.1|2.7.7|1.-.-;1.1.1|5.3.1|1.-.-;1.1.1|5.3.1;1.1.1|2.2.1|5.3.1;1.1.1|5.3.1;1.1.1|5.3.1;1.1.1|3.5.4;1.1.1|3.5.-;1.1.1|4.1.2;1.1.1|4.1.2;4.2.2|4.1.2;1.1.99|2.2.1;1.1.1|2.2.1;1.1.1|5.3.1;1.1.1|5.3.1;1.1.1|5.3.1;1.1.1|5.3.1;1.1.1|5.3.1;1.1.1|5.3.1;1.1.1;3.5.-|1.1.1;5.3.1|1.1.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;3.5.4,1.1.1,1.1.1.137
115,6.2.1.2|6.2.1.25|6.2.1.33;6.2.1.37;6.2.1.65|6.2.1.ak;6.2.1.32;6.2.1.2|6.2.1.30;6.2.1.26;6.2.1.1,6.2.1,6.2.1.25;3.1.2.23;4.2.1.155;2.3.1.85,6.2.1;1.2.-;2.3.1;3.1.2;6.1.-,6.2.1|2.3.1|5.4.2|3.1.4;3.1.2|6.2.1|6.5.1;2.8.3|3.1.1|4.6.1;2.3.1|3.1.2;3.2.1|1.2.1;3.6.1|6.1.1;6.3.4|2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,6.2.1|1.11.1|1.18.6|2.3.1|2.7.1|2.5.1;6.2.1|4.2.3|2.7.1|2.5.1;6.2.1|4.2.3|2.7.1|2.3.1;3.1.2|4.2.3|3.6.1|6.2.1|3.1.3|4.1.2;6.2.1|4.2.3|2.7.1|3.6.1|1.3.1;3.1.2|4.2.3|2.7.1|3.1.3|2.5.1;6.2.1|4.2.3|2.7.1|2.3.1|2.7.8|2.9.1;3.5.1|4.2.3|2.7.4|3.1.2|3.1.3|2.5.1;3.5.1|4.2.3|3.6.1|6.2.1|3.1.3|2.5.1;1.13.11|4.2.3|3.6.1|3.1.7|2.6.99;3.5.1|4.2.3|2.7.7|2.7.6;3.7.1|4.2.3|3.6.1|2.7.7;4.2.3|2.7.1;4.3.3|3.6.1|4.6.1;4.2.3|3.6.1|2.7.1;4.2.3|2.7.4|2.7.1;4.2.3|3.6.1|2.7.1;4.2.3|3.6.1;4.2.3|3.6.1|2.7.1;1.14.12|2.7.8|2.7.1;1.14.12|2.7.6|2.7.1;1.14.12|3.6.1|3.1.3;4.2.3|3.6.1|2.7.1;1.14.12|3.6.1|2.7.1;1.14.12|3.6.1;1.14.12|2.7.4|3.6.1;4.2.3|3.6.1|2.7.1;4.2.3|2.7.8|3.1.3;4.2.3|3.-.-|2.7.1;4.2.3|2.7.7|2.7.1;4.2.3|2.7.7|2.7.4;4.2.3|3.6.1|3.1.3;1.14.12|2.7.7|2.7.1;1.14.12|3.6.1|3.1.3;4.1.99|3.6.1|3.1.3;1.14.12|3.6.1|3.1.3;4.2.3|3.6.1|2.7.1;4.2.3|3.6.1|2.7.4;4.2.3|2.7.4|3.1.3;4.2.3|2.7.7|2.7.1;4.2.3|2.7.7|2.7.1;4.1.99|2.7.7;4.2.3|2.7.7|2.7.8;1.14.12|2.7.7|3.6.1;4.2.3|2.7.7|2.7.8;4.2.3|2.7.7|2.7.4;4.2.3|1.2.1|3.1.3;4.2.3|4.6.1|2.7.1;4.2.3|2.7.8|3.1.3;4.2.1|2.7.8|2.7.1;1.14.12|4.1.2|2.7.1;1.14.12|3.6.1|2.7.8;1.14.12|3.6.1|2.7.1;1.14.12|2.7.8|3.1.3;1.14.12|2.7.8|3.6.1;1.14.12|2.7.1|2.7.4;1.14.12|2.7.8|2.7.6;1.14.12|3.6.1|2.7.4;4.2.3|2.7.8|3.6.1;1.14.12|2.7.8|3.6.1;1.14.12|2.7.8|2.7.1;4.2.3|3.6.1|2.7.7;4.2.1|2.7.8|3.6.1;4.2.1|3.1.4|3.6.1;4.2.1|3.6.1;4.2.1|3.6.1;4.2.3|2.7.1;1.14.12|3.6.1;1.14.12|2.7.4;1.14.12|2.7.8;1.14.12|3.-.-;1.14.12|2.7.4;4.2.3|2.7.8;4.2.3|3.6.1;4.1.3|2.7.4;4.2.3|3.6.1;4.2.3|2.7.1;4.2.1|3.1.3;4.2.1|2.7.1;4.2.1|2.7.1;1.14.12|3.6.1;4.2.3|3.6.1;1.13.11|1.18.6;4.2.3|2.7.1;3.6.1;2.7.1;3.6.1;3.6.1;3.6.1;3.6.1;2.7.1;2.7.8;2.4.1;3.6.1;3.6.1;3.6.1;3.6.1;3.6.1;2.7.7;2.7.7;3.6.1;2.7.1;2.7.7;2.7.8;2.7.8;2.7.8;3.6.1;2.7.8;2.7.8;2.7.8,2.3.1,6.2.1.25
116,2.7.7.15|2.7.7.57;2.7.7.39;2.7.7.60,2.7.7,,2.7.7;2.7.4;6.2.1;2.7.1;2.7.6,,2.7.1;2.7.4|2.7.1;2.7.4|2.7.1;2.7.4|2.7.1;2.7.4|2.7.1;2.7.4|2.7.1;2.7.4|2.7.1;2.7.1|1.18.6;2.7.1;2.7.1;2.7.4;2.7.1;2.7.4|3.6.1;2.7.4;3.6.1|2.7.4;2.7.4;2.7.1|2.7.4;2.7.4|3.6.1;2.7.1;2.7.4|3.6.1;2.7.1|2.7.4;2.7.1|3.6.1;3.6.1;2.7.1|2.7.8;2.7.4|3.6.1;2.7.4;2.7.1|3.6.1;1.18.6|2.7.8;2.7.1|2.7.7;3.6.1;2.7.8|3.6.1;3.6.1;2.7.7|4.6.1;2.7.8|3.6.1;2.7.7|2.7.8;2.7.7|3.6.1;3.6.1|2.7.8;3.6.1|2.7.1;3.6.1|2.7.8;3.6.1|2.7.7;4.6.1|2.7.7;3.6.1;3.6.1;2.7.8;2.7.7;2.7.7;2.7.7;2.7.7;3.6.1;2.7.6;3.6.1;3.6.1;2.7.7;1.2.1;3.6.1,2.7.7,2.7.7.57
117,1.13.11.44|1.13.11.60;1.13.11.44|5.4.4.6;1.14.14.1,4.2.1,1.13.11.84;1.13.12.2;1.13.99.1;1.14.13.239,5.4.4;4.2.1;1.14.99;1.11.2;1.14.14,1.14.13;1.14.14;1.14.11;1.14.99;1.14.15;1.14.-;1.17.4;1.14.18;1.17.1;1.14.16;1.14.12;1.7.1;1.11.1;1.17.99;1.7.2;1.5.99;1.1.4;1.10.99;1.13.11;1.3.99;1.10.3;1.97.1;1.16.1;1.14.17;1.17.2;2.6.3;1.1.99;1.1.1;1.-.-;1.7.3;1.7.99;1.17.3;1.1.-;1.3.7;1.17.7;1.14.20;1.17.-;1.8.99;1.4.-;4.2.1;1.13.12;3.7.1;3.13.1,1.14.14;1.14.14;1.14.15;1.14.-;1.14.-;1.14.13;1.14.13;1.14.13;1.14.-;1.14.-;1.14.-;1.14.14;1.14.14;1.14.-;1.14.14;1.14.11;4.2.1;1.14.13;1.14.11;1.14.13;1.14.13;1.14.99;4.2.1;1.14.13,3.1.1,5.4.4.5
118,2.7.1.30,2.7.1,,2.7.1;2.7.8;2.7.2;2.7.7;4.6.1,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;2.7.99;3.1.5;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1|4.1.2|2.2.1;2.7.1|4.1.2;2.7.1|2.2.1;2.7.1|2.2.1|4.1.2;2.7.1|4.1.2;2.7.1|2.2.1;2.7.1|2.2.1|1.1.1;2.7.1|2.2.1|1.1.1;2.7.1|1.1.1|4.1.2;2.7.1|1.1.1;2.7.1|1.1.1;2.7.1|2.2.1|1.1.1;4.2.3|4.1.2|1.1.1;3.1.3|1.1.1;2.7.1|1.1.1;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.4;3.1.3;2.7.1;2.7.1;2.7.8;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1,2.7.1,2.7.1.30
119,6.2.1.9;6.2.1.5,6.2.1,,6.2.1;6.3.2;2.3.1;6.3.5;6.3.1,3.1.2|2.3.1|2.4.1;6.2.1|3.2.1;2.8.3|3.1.1|2.4.2;2.3.1|3.1.2|3.1.4;3.2.1|1.2.1|6.1.1;6.1.1|4.2.2;2.3.3|5.1.3;2.3.2|6.5.1;3.5.1|3.1.1;1.2.7|2.4.99;3.7.1|4.2.1;3.2.1|3.1.3;1.2.4|3.6.1;1.8.1|2.7.8;2.1.3|4.3.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.8.3|2.7.1|6.2.1|1.1.3|2.7.8;2.8.3|2.7.1|1.2.1|3.1.1|2.4.2;6.2.1|2.7.1|3.1.1|2.4.2;3.1.2|3.1.3|2.3.1|3.1.1|2.4.2;2.8.3|3.1.3|3.1.2|3.1.1|2.4.2;3.1.2|3.1.3|3.1.1|2.4.1;2.8.3|3.1.3|1.2.1|2.4.1;2.8.3|3.1.7|1.2.1|2.4.2;6.2.1|2.7.6|1.2.1|4.2.3;2.8.3|2.7.1|1.2.7|2.4.1;6.2.1|1.18.6|1.2.7|2.7.7|2.4.1;2.8.3|2.7.1|6.2.1|2.4.1;3.5.1|2.7.1|1.2.1|2.4.1;6.2.1|2.7.7|1.2.4|2.7.1|2.4.1;3.6.1|1.2.7|2.7.1|2.4.2;3.1.3|2.3.1|2.4.2;2.7.1|1.1.1|2.4.1;3.1.3|2.3.1|2.4.1;2.7.1|2.3.1|2.4.1;2.7.7|1.1.1|2.7.1|2.4.1;3.1.3|2.3.1|2.4.1;2.7.1|2.3.1|3.1.3|2.4.2;2.7.1|2.3.1|2.4.1;3.1.3|6.2.1|2.7.1|2.4.1;2.7.1|1.2.1|2.4.1;3.1.3|6.2.1|2.7.1|2.4.1;3.1.3|6.2.1|2.7.1|2.4.1;3.1.3|2.3.1|2.7.7|2.4.1;3.1.3|3.6.1;3.1.3|2.4.1;2.7.1|3.1.3|2.4.99;2.7.1|2.4.99;3.1.3|2.4.1;2.7.1|2.5.1;2.7.4|3.1.3|2.9.1;2.7.1|2.5.1;2.7.7|2.7.1|2.4.2;2.7.8|2.7.1;2.7.1|3.1.3;3.1.3|2.7.1;2.7.1;2.7.1;3.6.1|2.7.1;3.6.1|2.7.1;2.7.7|3.1.3;2.7.6|2.7.1;3.6.1|2.7.7;2.7.1|2.7.6;3.6.1|2.7.1;3.6.1|2.7.1;2.7.8;2.7.4|2.7.1;3.6.1|2.7.8;3.6.1|2.4.1;3.6.1|2.7.1;2.4.1;2.7.8;3.6.1;2.7.6,6.2.1;2.3.1,6.2.1.9
12,4.4.1.3;4.4.1.14;1.2.1.3|1.2.1.8,2.1.1,,4.4.1;4.1.99;2.5.1;2.1.1;1.6.98,4.4.1;2.5.1;1.8.3;4.2.1;1.1.1;1.8.1;2.1.2;4.5.1;3.3.1,4.4.1|2.3.1;2.5.1;1.1.99;2.-.-,4.4.1;4.2.1,4.4.1.3
120,2.3.3.14|4.1.3.21;2.3.1.301;2.3.3.20;2.3.3.1|2.3.3.5|4.1.3.31;2.3.3.5;2.3.1.207;2.3.1.41;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.3.3,,2.3.3;4.1.3;4.2.1;3.1.2;2.3.1,2.3.3|2.3.1;4.1.3|6.2.1;1.14.15|3.1.1;2.3.1|3.1.2;1.13.-|1.2.1;4.4.1|6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.3|2.3.1|4.2.3;3.1.2|2.3.1|2.3.3|4.2.3;3.1.2|2.3.1|2.3.3|4.2.3;3.1.2|2.3.3|4.2.3;3.1.2|2.3.-|2.3.3|4.2.3;2.3.1|4.1.3|4.2.3;3.1.2|2.3.1|2.3.3|4.2.3;3.1.2|2.3.3|4.2.3;3.1.2|2.3.1|2.3.3|4.2.3;3.1.2|2.3.3|4.2.3;3.1.2|2.3.3|4.2.3;3.1.2|2.3.1|2.3.3|4.2.3;6.2.1|3.1.2|2.3.3|4.2.3;3.1.2|2.3.1|4.2.3;3.1.2|2.3.1|1.1.99|4.2.3;3.1.2|1.1.1|4.2.3;2.3.3|3.1.2|1.1.1|4.2.3;2.3.3|3.1.2|4.2.3;2.3.3|2.3.1|4.1.99;2.3.3|2.3.1|4.2.3;2.3.3|3.1.2|4.2.3;6.2.1|2.3.1|4.2.3;2.3.3|2.3.1|4.2.3;3.1.2|1.11.1;2.3.3|2.3.1|4.2.3;2.3.3|2.3.1|4.2.3;3.1.2|6.2.1|4.2.3;2.3.3|3.1.2|4.3.3;2.3.3|1.2.4|4.2.3;2.3.3|2.3.1|4.2.3;2.3.1|1.2.1|4.2.3;2.3.3|2.3.1|4.1.2;3.1.2|4.1.2;6.2.1|4.1.2;6.2.1|2.2.1;2.8.3|4.2.3;6.2.1|2.2.1;6.2.1|4.2.3,2.3.1,2.3.3.4
121,2.3.1.258;2.3.1.1,2.3.1,,2.3.1;6.3.4;6.3.2;2.3.3;6.2.1,6.3.2|2.3.1;3.5.1|6.2.1;2.3.1|3.1.1;2.3.2|3.1.2;3.4.13|1.2.1;6.3.1|6.1.1;6.3.4|2.3.3;3.4.11|2.3.2;3.4.19|3.5.1;3.4.17|1.2.7;2.1.3|3.7.1;3.1.1|3.2.1;6.2.1|1.2.4;3.4.15|1.8.1;3.5.3|2.1.3;2.3.-|1.1.1;3.4.24|4.1.3;3.4.22|2.3.-;4.3.2|2.8.3;2.7.7|2.5.1;6.1.1|4.4.1;3.1.2|2.1.1;1.2.1|1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.2|4.2.3|1.1.1;2.3.2|4.2.3|2.3.1;2.3.2|4.2.3|2.3.1;3.5.1|4.2.3|1.2.1;3.5.1|4.2.3|1.2.1;2.3.1|4.2.3|1.2.1;2.3.1|4.2.3|3.1.2;2.1.1|4.2.3|6.2.1;6.3.4|4.2.3|2.3.1;2.3.1|4.2.3|6.2.1;2.3.1|4.2.3;3.5.1|4.2.3|1.2.7;2.3.1|4.2.3;3.5.1|4.2.3|3.1.2;2.3.2|4.2.3|1.2.7;3.5.1|4.2.3|1.2.7;2.3.1|4.2.3|1.2.1;4.2.3|1.2.1;4.1.99|4.2.3|2.3.1;4.2.3|1.2.4;4.2.3|1.2.1;4.2.3|4.1.99|6.2.1;4.2.3|6.2.1;4.2.3|2.3.1;4.2.3|2.3.1;4.2.3|2.3.1;4.2.3|2.3.1;4.2.3|1.3.1|6.2.1;4.2.3|2.3.1;4.2.3;4.2.3;4.2.3;1.3.1|4.2.3;4.3.3|4.2.3;2.5.1|4.2.3;4.2.3;2.5.1;2.5.1|4.3.3;4.2.3|2.5.1;4.2.3|2.5.1;4.2.3;4.2.3;4.2.3;2.3.1|4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;3.1.7,2.3.1,2.3.1.258
