,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,64.997060,P0ACC1,Release factor glutamine methyltransferase,Escherichia coli (strain K12) OX=83333,1,MNXR119058,-,2.1.1.297;2.1.1.298,1.0,0.0,0.52925,0.792691,-1,0.660971,37.9,18.8,20.3,29.1,30975.00,4.6011,44.404,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]>>*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,CNC(=O)CC[C@H](N[*])C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*]N[C@@H](CCC(N)=O)C([*])=O
2,64.997060,P39199,50S ribosomal protein L3 glutamine methyltransferase,Escherichia coli (strain K12) OX=83333,1,MNXR119058,-,2.1.1.297;2.1.1.298,1.0,0.0,0.52925,0.792691,-1,0.660971,37.8,29.3,16.7,21.8,35001.73,4.3678,42.903,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]>>*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,CNC(=O)CC[C@H](N[*])C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*]N[C@@H](CCC(N)=O)C([*])=O
13,62.234060,B9LV13,Diphthine synthase,Halorubrum lacusprofundi (strain ATCC 49239 / DSM 5036 / JCM 8891 / ACAM 34) OX=416348,18,MNXR118618,MNXR186147_0.5954948758902537_0.7926912086839024|MNXR176005_0.574294434599056_0.7926912086839024|MNXR113662_0.5731681515264815_0.7926912086839024|MNXR150284_0.5713866642928799_0.7926912086839024|MNXR150285_0.5713866642928799_0.7926912086839024|MNXR151438_0.5640580861277203_0.7926912086839024|MNXR176002_0.5611500980831788_0.7926912086839024|MNXR176006_0.5403547814716141_0.7926912086839024|MNXR150283_0.5368830078966795_0.7926912086839024|MNXR108915_0.53003660181518_0.7926912086839024,2.1.1.98,3.0,0.0,0.81799,0.792691,-1,0.805340,51.8,22.1,11.2,21.3,28225.27,4.1635,42.642,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]>>*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[N+](C)(C)[C@@H](CCc1nc(C[C@H](N[*])C([*])=O)c[nH]1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*]N[C@@H](Cc1cnc(CC[C@H]([NH3+])C(=O)[O-])[nH]1)C([*])=O
14,62.234060,Q8ZXR9,Diphthine synthase,Pyrobaculum aerophilum (strain ATCC 51768 / DSM 7523 / JCM 9630 / CIP 104966 / NBRC 100827 / IM2) OX=178306,18,MNXR118618,MNXR186147_0.5954948758902537_0.7926912086839024|MNXR176005_0.574294434599056_0.7926912086839024|MNXR113662_0.5731681515264815_0.7926912086839024|MNXR150284_0.5713866642928799_0.7926912086839024|MNXR150285_0.5713866642928799_0.7926912086839024|MNXR151438_0.5640580861277203_0.7926912086839024|MNXR176002_0.5611500980831788_0.7926912086839024|MNXR176006_0.5403547814716141_0.7926912086839024|MNXR150283_0.5368830078966795_0.7926912086839024|MNXR108915_0.53003660181518_0.7926912086839024,2.1.1.98,3.0,0.0,0.81799,0.792691,-1,0.805340,42.4,31.9,16.0,16.4,27571.87,7.3394,37.795,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]>>*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[N+](C)(C)[C@@H](CCc1nc(C[C@H](N[*])C([*])=O)c[nH]1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*]N[C@@H](Cc1cnc(CC[C@H]([NH3+])C(=O)[O-])[nH]1)C([*])=O
15,62.234060,A3MU14,Diphthine synthase,Pyrobaculum calidifontis (strain DSM 21063 / JCM 11548 / VA1) OX=410359,18,MNXR118618,MNXR186147_0.5954948758902537_0.7926912086839024|MNXR176005_0.574294434599056_0.7926912086839024|MNXR113662_0.5731681515264815_0.7926912086839024|MNXR150284_0.5713866642928799_0.7926912086839024|MNXR150285_0.5713866642928799_0.7926912086839024|MNXR151438_0.5640580861277203_0.7926912086839024|MNXR176002_0.5611500980831788_0.7926912086839024|MNXR176006_0.5403547814716141_0.7926912086839024|MNXR150283_0.5368830078966795_0.7926912086839024|MNXR108915_0.53003660181518_0.7926912086839024,2.1.1.98,3.0,0.0,0.81799,0.792691,-1,0.805340,45.1,30.6,12.3,18.7,26829.06,6.5185,34.263,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]>>*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[N+](C)(C)[C@@H](CCc1nc(C[C@H](N[*])C([*])=O)c[nH]1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*]N[C@@H](Cc1cnc(CC[C@H]([NH3+])C(=O)[O-])[nH]1)C([*])=O
16,62.234060,O27902,Diphthine synthase,Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420,18,MNXR118618,MNXR186147_0.5954948758902537_0.7926912086839024|MNXR176005_0.574294434599056_0.7926912086839024|MNXR113662_0.5731681515264815_0.7926912086839024|MNXR150284_0.5713866642928799_0.7926912086839024|MNXR150285_0.5713866642928799_0.7926912086839024|MNXR151438_0.5640580861277203_0.7926912086839024|MNXR176002_0.5611500980831788_0.7926912086839024|MNXR176006_0.5403547814716141_0.7926912086839024|MNXR150283_0.5368830078966795_0.7926912086839024|MNXR108915_0.53003660181518_0.7926912086839024,2.1.1.98,3.0,0.0,0.81799,0.792691,-1,0.805340,59.7,17.7,11.3,17.7,28858.13,4.7654,41.288,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]>>*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[N+](C)(C)[C@@H](CCc1nc(C[C@H](N[*])C([*])=O)c[nH]1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*]N[C@@H](Cc1cnc(CC[C@H]([NH3+])C(=O)[O-])[nH]1)C([*])=O
17,62.234060,C3NHR8,Diphthine synthase,Sulfolobus islandicus (strain Y.N.15.51 / Yellowstone #2) OX=419942,18,MNXR118618,MNXR186147_0.5954948758902537_0.7926912086839024|MNXR176005_0.574294434599056_0.7926912086839024|MNXR113662_0.5731681515264815_0.7926912086839024|MNXR150284_0.5713866642928799_0.7926912086839024|MNXR150285_0.5713866642928799_0.7926912086839024|MNXR151438_0.5640580861277203_0.7926912086839024|MNXR176002_0.5611500980831788_0.7926912086839024|MNXR176006_0.5403547814716141_0.7926912086839024|MNXR150283_0.5368830078966795_0.7926912086839024|MNXR108915_0.53003660181518_0.7926912086839024,2.1.1.98,3.0,0.0,0.81799,0.792691,-1,0.805340,37.8,39.4,17.8,11.6,28757.41,7.1942,47.082,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]>>*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[N+](C)(C)[C@@H](CCc1nc(C[C@H](N[*])C([*])=O)c[nH]1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*]N[C@@H](Cc1cnc(CC[C@H]([NH3+])C(=O)[O-])[nH]1)C([*])=O
18,62.234060,A4YHI8,Diphthine synthase,Metallosphaera sedula (strain ATCC 51363 / DSM 5348 / JCM 9185 / NBRC 15509 / TH2) OX=399549,18,MNXR118618,MNXR186147_0.5954948758902537_0.7926912086839024|MNXR176005_0.574294434599056_0.7926912086839024|MNXR113662_0.5731681515264815_0.7926912086839024|MNXR150284_0.5713866642928799_0.7926912086839024|MNXR150285_0.5713866642928799_0.7926912086839024|MNXR151438_0.5640580861277203_0.7926912086839024|MNXR176002_0.5611500980831788_0.7926912086839024|MNXR176006_0.5403547814716141_0.7926912086839024|MNXR150283_0.5368830078966795_0.7926912086839024|MNXR108915_0.53003660181518_0.7926912086839024,2.1.1.98,3.0,0.0,0.81799,0.792691,-1,0.805340,44.1,35.7,12.2,14.7,28134.84,7.0304,43.701,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]>>*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[N+](C)(C)[C@@H](CCc1nc(C[C@H](N[*])C([*])=O)c[nH]1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*]N[C@@H](Cc1cnc(CC[C@H]([NH3+])C(=O)[O-])[nH]1)C([*])=O
19,62.234060,Q2NFJ8,Diphthine synthase,Methanosphaera stadtmanae (strain ATCC 43021 / DSM 3091 / JCM 11832 / MCB-3) OX=339860,18,MNXR118618,MNXR186147_0.5954948758902537_0.7926912086839024|MNXR176005_0.574294434599056_0.7926912086839024|MNXR113662_0.5731681515264815_0.7926912086839024|MNXR150284_0.5713866642928799_0.7926912086839024|MNXR150285_0.5713866642928799_0.7926912086839024|MNXR151438_0.5640580861277203_0.7926912086839024|MNXR176002_0.5611500980831788_0.7926912086839024|MNXR176006_0.5403547814716141_0.7926912086839024|MNXR150283_0.5368830078966795_0.7926912086839024|MNXR108915_0.53003660181518_0.7926912086839024,2.1.1.98,3.0,0.0,0.81799,0.792691,-1,0.805340,56.3,22.7,12.1,15.4,29248.67,5.3442,44.106,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]>>*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[N+](C)(C)[C@@H](CCc1nc(C[C@H](N[*])C([*])=O)c[nH]1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*]N[C@@H](Cc1cnc(CC[C@H]([NH3+])C(=O)[O-])[nH]1)C([*])=O
20,62.234060,A6US81,Diphthine synthase,Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB) OX=406327,18,MNXR118618,MNXR186147_0.5954948758902537_0.7926912086839024|MNXR176005_0.574294434599056_0.7926912086839024|MNXR113662_0.5731681515264815_0.7926912086839024|MNXR150284_0.5713866642928799_0.7926912086839024|MNXR150285_0.5713866642928799_0.7926912086839024|MNXR151438_0.5640580861277203_0.7926912086839024|MNXR176002_0.5611500980831788_0.7926912086839024|MNXR176006_0.5403547814716141_0.7926912086839024|MNXR150283_0.5368830078966795_0.7926912086839024|MNXR108915_0.53003660181518_0.7926912086839024,2.1.1.98,3.0,0.0,0.81799,0.792691,-1,0.805340,64.0,21.3,10.5,10.9,28814.72,5.4529,45.098,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]>>*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[N+](C)(C)[C@@H](CCc1nc(C[C@H](N[*])C([*])=O)c[nH]1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*]N[C@@H](Cc1cnc(CC[C@H]([NH3+])C(=O)[O-])[nH]1)C([*])=O
21,62.234060,Q58670,Diphthine synthase,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232,18,MNXR118618,MNXR186147_0.5954948758902537_0.7926912086839024|MNXR176005_0.574294434599056_0.7926912086839024|MNXR113662_0.5731681515264815_0.7926912086839024|MNXR150284_0.5713866642928799_0.7926912086839024|MNXR150285_0.5713866642928799_0.7926912086839024|MNXR151438_0.5640580861277203_0.7926912086839024|MNXR176002_0.5611500980831788_0.7926912086839024|MNXR176006_0.5403547814716141_0.7926912086839024|MNXR150283_0.5368830078966795_0.7926912086839024|MNXR108915_0.53003660181518_0.7926912086839024,2.1.1.98,3.0,0.0,0.81799,0.792691,-1,0.805340,60.2,22.8,11.2,12.4,29036.90,5.7552,44.747,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]>>*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[N+](C)(C)[C@@H](CCc1nc(C[C@H](N[*])C([*])=O)c[nH]1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*]N[C@@H](Cc1cnc(CC[C@H]([NH3+])C(=O)[O-])[nH]1)C([*])=O
22,62.234060,A2SQF6,Diphthine synthase,Methanocorpusculum labreanum (strain ATCC 43576 / DSM 4855 / Z) OX=410358,18,MNXR118618,MNXR186147_0.5954948758902537_0.7926912086839024|MNXR176005_0.574294434599056_0.7926912086839024|MNXR113662_0.5731681515264815_0.7926912086839024|MNXR150284_0.5713866642928799_0.7926912086839024|MNXR150285_0.5713866642928799_0.7926912086839024|MNXR151438_0.5640580861277203_0.7926912086839024|MNXR176002_0.5611500980831788_0.7926912086839024|MNXR176006_0.5403547814716141_0.7926912086839024|MNXR150283_0.5368830078966795_0.7926912086839024|MNXR108915_0.53003660181518_0.7926912086839024,2.1.1.98,3.0,0.0,0.81799,0.792691,-1,0.805340,58.1,23.3,8.5,16.9,27851.99,4.8972,40.873,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]>>*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,C[N+](C)(C)[C@@H](CCc1nc(C[C@H](N[*])C([*])=O)c[nH]1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*]N[C@@H](Cc1cnc(CC[C@H]([NH3+])C(=O)[O-])[nH]1)C([*])=O
