reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R04334,2.4.1.156,2.4.1,2.4.1;2.4.2;3.6.1;3.1.3,2.4.1.87;2.4.1.22;2.4.1.38|2.4.1.90;2.4.1.-|2.4.1.284;2.4.1.338;2.4.1.-|2.4.1.301;2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.123;2.3.1.72;2.4.1.82;2.4.1.250;2.4.1.321;2.4.1.245;2.4.1.202;2.4.1.122|2.4.1.307;2.4.1.15,2.4.1,2.4.2;2.7.7;2.4.1;5.1.3;2.7.6,2.4.1.156;2.4.2.9;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R02412,2.7.1.71,2.7.1,2.7.1;3.1.3;3.6.1;2.7.6,2.7.1.71,2.7.1,2.7.1;2.7.4;2.1.1;6.2.1;2.7.2,2.7.1.71;2.7.7.96;2.7.2.1;2.7.11.7;2.7.3.3;2.7.14.1;2.7.10.1;2.7.12.1;6.3.5.5;2.7.4.32;2.7.6.5;2.7.8.28;2.7.99.1,,,2.7.1,2.7.1
R09874,3.1.7.10,4.2.3,5.5.1;4.2.3;3.1.7;3.1.3,3.1.7.10;5.5.1.30;3.1.7.7|4.2.3.194;5.5.1.13;5.5.1.12;5.5.1.14;5.4.99.54;4.2.1.133;4.2.1.173;5.5.1.16;5.5.1.28;4.2.1.-|4.2.1.137;1.1.1.71;4.2.1.174;5.4.99.49;4.2.3.159;5.4.99.17;4.2.3.80;4.2.3.17;5.5.1.15;5.5.1.29;5.4.99.37;5.4.99.57;4.2.3.158;5.4.99.33;5.4.99.39;4.2.3.146;5.4.99.35;4.2.1.123;5.4.99.34;4.2.3.160;5.4.99.40;5.4.99.32;5.4.99.56;4.2.3.79;4.2.3.145;5.4.99.41;4.2.3.180;4.2.3.178;5.4.99.48;4.2.3.169;4.2.3.85,4.2.3,3.1.7;5.5.1;4.2.1;4.2.3;1.1.1,3.1.7.11;3.1.5.1;3.1.3.74;3.6.1.7;3.2.1.42;2.4.1.17;5.1.3.14;4.2.3.1;3.1.4.46;3.11.1.3;3.1.1.95;4.6.1.13;3.1.6.1;3.1.2.28;3.7.1.8;2.3.1.85;4.2.1.155,3.1.7,3.1.7;5.5.1;5.5.1;5.5.1;4.2.3;4.2.3;4.2.3;4.2.3;5.4.99;5.4.99;5.4.99;4.2.3;4.2.3;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;4.2.1;4.2.3;5.4.99;5.4.99;5.4.99;4.2.3;4.2.3;4.2.3;4.2.1;5.4.99;5.4.99;5.4.99;4.2.3;5.4.99;4.2.1;4.2.3;4.2.3;4.2.3;5.4.99;4.2.3;4.2.3;4.2.3;4.1.99;5.5.1;5.4.99,3.1.7,4.2.3
R00704,1.1.1.28,1.1.1,1.8.1;1.16.1;1.8.4;1.1.1,1.6.5.4;1.1.1|1.1.1.27|1.1.1.28,1.14.13;1.1.1,1.1.1;1.1.5;1.2.4;1.2.1;1.8.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R08085,1.1.1.183,1.1.1,1.16.1;1.8.1;1.1.1;1.8.4,1.1.1.183|1.1.1.71;1.6.3.2;1.6.5.4;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.5.1;1.1.1,1.1.1;1.2.1;1.14.13;1.3.1;1.-.-,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R12908,1.14.13.248,1.14.13,1.14.13;1.6.3;1.7.1;1.14.14,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.225;1.14.13.84;1.6.5.4;1.14.13.240;1.14.14.1,1.7.1;1.1.1,1.14.13;1.14.14;1.6.3;1.14.99;1.5.1,1.14.13.227;1.14.15.3;1.14.14.1;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.28;1.14.16.7;1.10.3.4;1.14.19.17,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.99;1.14.-;1.14.18;1.17.1;1.1.1;1.13.11;1.10.99;1.10.3;1.97.1;3.5.3;3.7.1;1.6.6;1.17.99;1.2.1;1.3.99;1.3.7;1.14.20;4.1.99;1.-.-;1.14.12;1.17.3;1.7.3;1.14.17;1.17.7,1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13,1.14.13,1.14.13
R10435,2.4.1.306,2.4.1,2.4.1;2.4.2;2.7.8;2.7.7,2.4.1.-|2.4.1.291;2.7.8.13,2.4.1,2.4.2;2.3.1;5.1.3;2.7.6;2.7.7,2.4.1.306;2.4.99.18;2.4.2.9,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.6.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.99;2.4.2;2.4.2;2.4.1;2.4.99;2.4.2;2.4.2;2.4.2;4.2.3,2.4.1,2.4.1
R07930,2.3.1.153,2.3.1,2.3.1;3.1.2;2.8.3;3.1.1,2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;2.3.1.172;2.3.1.133;2.3.1.196;1.2.1.18;2.3.1.119;2.3.1.140;2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.3.1.180,2.3.1,2.3.1;3.1.2;3.1.1;6.2.1;1.2.1,2.3.1.90;2.1.3.12;2.3.2.19;2.3.3.14;6.2.1.50;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1,2.3.1,2.3.1
R07300,3.5.1.48,3.5.1,3.5.1;3.4.19;3.2.2;3.1.1,3.5.1.17;2.3.1|2.3.1.-|2.3.1.32;3.5.2.2;3.1.1.4,3.5.3;3.5.1,3.5.1;3.1.1;3.1.2;4.2.1;2.3.1,3.5.1.48;3.4.13.4;2.3.2.2;3.5.2.11;3.4.11.1;3.5.3.24;4.2.1.48;3.4.14.13;3.4.19.13;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.4.17.21;3.13.1.6;1.2.7.12;3.5.4.16;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4,3.5.1;2.3.1;6.3.2;2.3.2;6.3.1;6.3.4;3.4.13;2.1.3;3.4.11;6.2.1;3.1.1;3.4.19;2.1.2;6.3.5;3.1.2;3.4.17;3.5.4;1.2.1;3.5.3;4.3.2;2.7.7;2.3.3;1.2.99;6.1.1;2.3.-;3.4.15;1.2.7;1.4.1;4.3.3;1.4.7;3.5.5;3.7.1,2.3.1;3.5.1;1.5.3;1.5.3;2.3.1;6.3.1;6.3.1;3.5.1;6.3.1;2.3.1;2.3.1;3.5.1;2.3.1;2.3.1;2.1.1;3.5.1;2.1.3;6.3.2;2.5.1;3.5.1;6.3.1;6.3.2;2.1.3;3.5.3;2.1.3;1.5.3;2.3.1;1.5.3;3.5.1;2.3.1;2.5.1;3.5.1;3.5.1;6.2.1,3.5.1,3.5.1
R09870,2.1.1.240,2.1.1,2.1.1;2.5.1;2.3.1;2.3.3,2.1.1.240;2.1.1.132;2.1.1.201,2.1.1,2.1.1;1.-.-;2.3.1;2.5.1;6.3.2,2.1.1.240;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1,2.1.1,2.1.1
R01631,1.13.11.3,1.13.11,1.13.11;3.3.2;1.14.99;1.2.1,1.13.11.1;1.13.11.-|1.13.11.3;1.13.11.8;1.13.11.16;1.13.11.37;1.14.18.1;1.13.11.2,1.13.11,1.13.11;1.14.12;1.3.5;1.13.99;1.16.3,1.13.11.28;1.13.12.4;1.13.99.1;1.14.13.239,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R10059,1.21.1.1,1.21.1,1.8.1;1.1.1;1.16.1;1.3.1,1.21.1.1|1.22.1.1;1.6.5.2,1.3.1;1.5.1;1.1.1,1.21.1;1.22.1;1.11.1;1.12.1;1.7.1,,1.97.1;1.11.1;1.22.1;2.5.1;1.14.14;1.3.1,1.11.1;1.11.1;2.5.1;2.5.1;2.5.1;1.14.13;1.14.13;2.5.1;1.14.13;3.8.1;3.8.1;1.14.12;1.14.14,1.11.1,1.21.1
R00353,2.1.3.1,2.8.3,2.3.1;2.8.3;3.1.2;3.1.1,2.8.3.10;2.8.3.-|2.8.3.8|2.8.3.9;1.2.7.11;2.8.3.5;2.8.3.1|2.8.3.8;2.1.3.1;1.3.8.7|1.3.8.8;4.2.1.-|4.2.1.134;4.2.1.17,4.1.1,2.3.1;6.4.1;2.6.1;2.1.3;4.1.1,,4.1.1;6.4.1;2.1.3;1.1.1,1.1.1;4.1.1;1.1.1;1.1.1;2.1.3,2.8.3,2.8.3
R06028,2.4.1.16,1.1.99,3.5.4;3.5.99;4.1.99;5.3.1,1.3.1.45;1.13.11.2;4.2.1.105;1.3.1.29;1.6.5.2,1.10.3,2.1.1;2.5.1;2.7.4;2.7.7;3.8.1,,,,1.3.1,1.3.1
R12598,6.3.2.-,6.3.2,2.7.1;2.7.7;2.4.2;6.2.1,3.6.1.21|3.6.1.9,6.3.4,2.7.1;2.7.4;2.1.1;6.2.1;2.7.2,6.3.1.11;6.3.2.1;6.2.1.39;6.3.5.4;6.3.4.12;6.3.3.3;3.5.1.96;3.4.14.13;3.4.13.4;2.3.2.2;3.4.17.21;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.5.5.4;3.5.99.5;3.5.4.1;3.4.11.1;3.1.1.1;3.5.3.21,3.5.1;6.3.2;2.3.1;2.3.2;6.3.1;3.4.13;6.3.4;3.4.11;3.4.19;2.1.3;3.4.17;3.1.1;6.2.1;2.1.2;3.4.15;6.3.5;3.5.3;2.3.-;3.5.4;4.3.2;3.4.22;3.4.24;1.2.99;1.4.1;4.3.3,6.3.2;6.3.2;6.3.1;6.3.1;6.3.1;3.5.1;3.5.1;3.5.1;6.3.1;3.5.1;3.5.1;3.5.1;3.5.1;3.5.1;3.1.2;6.2.1;3.5.1;2.3.1;3.1.2;3.1.2;6.3.2;6.3.2;3.1.2;3.5.1;3.1.2;3.1.2;3.1.2;3.1.2;3.1.2;3.1.2;3.1.2;2.3.2;3.5.1;6.3.2;3.1.2;6.2.1;3.5.1;3.4.15;6.2.1;3.5.1;3.1.2;6.3.2;6.2.1;3.5.1,6.3.2,2.7.1|3.6.1|6.3.2|6.3.4
R10293,2.4.1.295,2.4.1,2.4.1;3.2.1;2.4.2;3.6.1,2.4.2.51;2.4.1|2.4.1.-|2.4.1.298;2.4.1|2.4.1.297;2.4.1.239;2.4.1.170;2.4.1.-|2.4.1.254;2.4.1.238;2.4.1.87;2.4.1.91;2.4.1.236;2.4.1.111;2.4.1.237;2.4.1.15;2.4.1.35;5.4.2.2,2.4.1,2.4.1;2.7.8;3.1.1;2.7.7;2.7.1,2.4.1.115;2.4.2.51;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R13177,2.3.1.190,1.2.1,1.1.1;1.7.1;1.8.1;1.3.1,1.1.1.36;1.1.1.211|1.1.1.35,1.2.1,2.3.1;1.1.1;1.2.1;4.1.1;1.2.4,,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,1.1.1,1.2.1
R09190,1.14.13.232|1.14.13.233,1.14.13,1.1.1;1.3.1;1.14.13;1.6.3,1.14.13.26;1.14.13.25;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4,1.14.13,1.14.13;1.14.-;1.14.14;1.14.15;1.13.12,1.14.13.31;1.14.12.12;1.14.14.1;1.14.18.1;1.14.15.3;1.2.3.9;1.14.99.2;1.14.21.8;1.10.3.1;1.14.16.4;1.14.11.20;1.14.19.19,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.14.13,1.14.13
R03477,2.1.4.2,2.6.1,3.2.2;3.5.3;3.5.1;2.8.3,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,3.5.3,1.14.13;1.14.14;2.3.1;4.2.1;2.5.1,,3.5.3;2.1.4;1.14.13,2.1.4;3.5.3;3.5.3;3.5.3;2.1.4;2.1.3,3.5.3,2.6.1
R10168,2.1.1.262,2.1.1,2.1.1;2.3.1;3.1.1;2.5.1,2.1.1.262;2.1.1.-|2.1.1.263;2.1.1.132;2.1.1.100;2.1.1.142;2.1.1.363;1.16.1.8;2.1.1.317;2.1.1|2.1.1.163,2.1.1,2.1.1;2.3.1;4.2.1;1.-.-;6.3.2,,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-,2.1.1,2.1.1
R11874,1.5.98.3,2.1.2,1.5.99;1.5.3;1.5.8;1.4.3,1.5.98.3;1.12.2.-|1.12.98.3;1.8.98.1;1.1.98.4;1.1.98.5;1.12.98.1;1.5.3.22;1.8.98.3;1.17.1.9|1.17.98.3;1.8.98.4;1.3.98.4;1.5.98.2;1.5.1.40;1.5.98.1;1.1.98.2;1.12.98.2|1.5.98.1|1.5.99.9;2.4.99.18,,1.5.98;1.12.98;1.8.98;1.7.7;3.1.21,,,1.12.98;1.3.3;1.3.1,1.12.98,1.5.98
R01203,1.1.3.29,1.1.3,3.2.1;5.1.3;5.4.2;5.3.1,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.14.13.-|1.17.3|1.17.3.-|1.17.3.2;1.4.3.19|1.4.3.3,,1.1.3;1.13.99;1.4.3;1.11.2;1.2.3,1.1.3.10;1.4.3.11;1.1.5.4;1.5.3.21;1.5.99.6;1.1.99.18;1.4.9.2;1.4.4.2;1.4.1.13;1.5.1.8,1.1.1;1.1.3;1.1.99;2.3.1;1.1.5;1.14.13;1.1.-;1.1.2;1.14.11;1.14.-;1.4.3;1.1.98;5.3.3;1.-.-;1.1.9;1.14.15;4.2.1;1.2.1;1.3.1;1.14.12;1.6.5;1.6.99,1.1.3;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;1.2.1,1.1.3,1.1.3
R07263,4.1.3.36,4.2.1,4.1.3;4.2.99;2.3.3;2.2.1,4.1.3.36;1.3.8.1;2.3.1.199;2.3.1.16,4.1.3,4.1.3;2.3.3;3.1.2;3.7.1;2.8.3,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.1;4.2.3.1;3.1.2.28;3.1.6.9;3.7.1.8;4.2.1.155;3.11.1.3;2.3.1.85,,4.1.3,4.1.3,4.1.3
R13220,1.1.1.51|1.1.1.64,1.1.1,1.1.1;1.3.1;1.16.1;1.14.13,1.1.1|1.1.1.2|1.1.1.213|1.1.1.239|1.1.1.62|1.3.1.20;1.1.1.184|1.1.1.2|1.1.1.62;1.1.1.209;1.1.1.210|1.1.1.239|1.1.1.357|1.1.1.51|1.1.1.62,1.3.1;1.1.1,1.1.1;1.3.1;2.3.1;1.-.-;1.2.1,1.1.1.391;5.3.3.1;1.2.1.3;2.3.1.85;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.4.3.5;1.1.5.4;4.2.1.155,1.1.1;1.1.99;1.1.3;2.3.1;1.14.13;1.1.5;1.1.-;1.1.2;5.3.3;1.14.11;1.14.-;1.1.98;1.4.3;1.-.-;1.6.5;1.6.99;1.2.1;5.1.3;4.2.1;1.14.15;1.1.9;1.3.1;1.6.3;1.6.1;1.14.12;6.4.1;5.4.99;1.11.1;4.1.1,1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.14.-;1.1.1;1.1.1;1.1.3;1.14.13;1.14.13;1.3.99;1.14.-;1.1.1;1.1.1;1.1.1;1.14.99;1.14.99;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;5.3.3;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.13;1.1.1;1.1.1;1.1.1;1.14.11,1.1.1,1.1.1
R02231,1.14.13.22,1.14.13,1.14.13;1.6.3;1.14.14;1.14.18,1.14.13.22;1.14.13.225|1.6.3.1;1.6.3.5;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3,1.14.13;1.1.1,1.14.13;1.14.14;1.2.1;1.6.3;1.13.12,1.14.13.230;1.14.15.3;1.14.14.1;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.28;1.14.19.17;1.14.16.7;1.10.3.4,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.14.13,1.14.13
R04910,1.3.1.-,1.3.1,1.3.1;1.1.1;1.3.99;1.5.1,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.5.1;1.1.1,1.3.1;1.6.2;1.1.1;1.21.1;1.3.99,1.2.1.82;1.1.1.54;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.46;1.1.99.9;5.4.99.3;4.1.1.5;1.4.3.5;4.2.1.155;1.1.5.4,1.5.1;1.5.99;4.3.2;1.14.15;1.5.-;1.4.3;1.4.1;1.12.98;1.3.1;1.14.11;3.5.3;1.5.7;1.5.3;1.14.13,1.5.1;1.5.1;4.1.2;1.5.1;4.2.1;2.1.1;1.12.98,1.5.1,1.3.1
R05293,1.3.1.67,1.3.1,1.1.1;1.8.1;1.3.1;1.16.1,1.3.1.25;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.6.5.4;1.3.1.43;1.1.1.170;1.1.1.417;1.5.1.6;1.11.1.1|1.11.1.2;1.1.1.42,1.3.1;1.1.1,1.3.1;1.1.1;1.14.12;1.14.13;1.6.5,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.3.1,1.3.1
R07261,2.4.1.242,2.4.1,2.7.7;2.4.2;3.6.1;6.1.1,3.2.1.33;3.2.1.3;2.4.1.245;2.4.1.25;2.4.1.1;2.5.1.135;2.4.1.18,,2.7.1;1.1.1;2.7.4;2.4.1;1.1.99,2.4.1.35;2.4.2.14;2.4.99.18,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.4.1,2.4.1
R10093,2.7.4.26,2.7.4,2.7.4;2.7.1;3.6.1;2.4.2,2.7.4.3,2.7.4;2.7.1,2.7.4;2.7.1;2.1.1;6.2.1;2.7.2,2.7.7.96;2.7.1.86;2.7.4.8;2.7.6.5;2.7.3.3;2.7.14.1;2.7.2.7;6.3.5.5;2.7.11.7;2.7.10.1;2.7.12.1;2.7.8.28;2.7.99.1,,,2.7.4,2.7.4
R10643,2.8.3.21,2.8.3,2.8.3;2.3.1;3.1.2;3.1.1,2.8.3.-|2.8.3.8;4.2.1.17;4.2.1.-|4.2.1.134,4.2.1,2.8.3;6.3.2;1.3.99;4.2.1;5.3.3,2.8.3.21;2.3.1.187;2.8.2.6,3.1.2;6.2.1;2.8.3;2.3.1;3.2.1,2.8.3;3.1.2;2.8.3;3.1.2;6.2.1;6.2.1;2.8.3;2.8.3;2.8.3;6.2.1;2.8.3;2.8.3;6.2.1;2.8.3;6.2.1;6.2.1;2.8.3;2.3.3;3.1.2;3.1.2;6.2.1;6.2.1;2.3.1;3.1.2;2.8.3;3.1.2;3.1.2;3.1.2;6.2.1;2.3.3;3.1.2;6.2.1;6.2.1;2.3.3;2.3.3;2.3.3;3.1.2;2.3.3;3.1.2;3.1.2;6.2.1;2.3.3;6.2.1;6.2.1;2.3.3;2.3.3,2.8.3,2.8.3
R01903,1.1.1.12,1.1.1,1.8.1;1.1.1;1.3.1;1.16.1,1.1.1.14|1.1.1.9;1.1.1.250;1.1.1.12;1.1.1.56;1.1.1.11;1.1.1.15;1.1.1.10;1.1.1.287;1.1.1.16;1.1.1.407;1.1.1.289;1.6.5.4;1.1.1.21;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.3.1;1.-.-;2.3.1;1.2.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R12006,5.5.1.33,5.5.1,5.5.1;5.3.3;2.5.1;4.2.3,5.5.1.33;5.5.1.32;5.5.1.31;1.14.20.14;2.5.1.146;2.9.1.3;1.1.1.71;2.3.1.160;4.2.3.160;4.2.3.56|4.2.3.58;1.3.1.101;3.1.7.4;4.2.3.204;1.2.1.5;4.2.3.80;4.2.3.158;5.4.99.17,5.5.1,5.5.1;5.3.3;4.2.1;2.5.1;1.1.1,5.3.3.19;5.3.2.1;5.3.99.7;5.99.1.4;1.1.3.8;5.3.1.24;4.2.1.159;1.1.1.153;3.1.3.77;5.5.1.9;3.5.4.16,,1.14.21;4.3.99;1.14.21;1.13.11;4.1.1;2.5.1;1.14.-;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;2.5.1,5.5.1,5.5.1
R03056,2.3.1.59,2.3.1,2.3.1;3.5.1;3.1.1;2.4.1,1.2.1.18;2.3.1.180,2.3.1,2.3.1;3.1.1;6.2.1;3.1.2;1.2.7,2.3.1.59;2.3.2.19;2.3.3.13;2.1.2.13;6.2.1.1;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20;1.2.1.95,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
