reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R07394,3.1.3.77|3.1.3.87,3.1.3,3.1.3.77|3.1.3.87;2.7.7.91,3.1.3,3.1.3;3.6.1;3.1.4;4.2.3;3.6.2,3.1.3.77;3.6.1.7;4.2.3.1;3.11.1.3;3.1.4.46;3.1.7.6;3.1.1.25;3.1.2.3;4.2.1.155;3.1.5.1;4.6.1.13;2.3.1.85;3.1.6.17;3.2.1.42;2.4.1.17;5.1.3.14;3.7.1.8,3.1.3;2.7.1;3.1.4;2.7.7;3.1.7;3.1.8;2.7.12;2.7.10;5.3.2;2.7.11;2.7.9;2.7.8;2.7.6;3.2.1,3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1,3.1.3,3.1.3
R13433,2.3.2.38,1.8.4,2.3.1.244;2.3.1.252;2.3.1.111;2.3.1.161;2.3.1.270;2.3.1.-|2.3.1.235;2.3.1.221;2.3.1.179|2.3.1.41;3.1.2.31;2.3.2.30;2.3.1.47,3.4.21,3.1.1;2.3.1;2.4.1;1.14.13;3.2.1,2.3.1.238;2.3.2.19;2.1.3.12;2.3.3.17;6.1.2.2;6.3.4.10;6.2.1.11;1.2.1.95;2.1.2.13;6.3.1.20,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,6.2.1;2.3.1;1.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;1.2.7;2.3.2;2.3.1;1.2.7;1.2.7;2.3.1;6.2.1;1.2.1;1.2.1;3.1.2;6.2.1;2.3.1;2.3.1;1.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;6.2.1;6.2.1;6.2.1;6.2.1;3.1.2;2.3.1;1.14.-;2.3.1;1.1.1;1.2.4;1.2.1;1.2.1;1.2.1;2.3.1;1.2.1;3.1.2;2.3.1;1.2.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;1.2.1;2.3.1;2.3.1;1.1.1;2.3.1;6.2.1;6.2.1;3.1.2;2.3.1;2.3.1;1.14.-;2.3.1;6.2.1;2.3.1;3.1.2;3.1.2;6.2.1;6.2.1;3.1.2;1.2.1;2.3.1;3.1.2;1.2.1;2.3.1;6.2.1;6.2.1;6.2.1;3.1.2;1.2.1,2.3.1,2.3.1
R06796,2.3.1.115,2.3.1,2.3.1.115;2.3.1.116;2.3.1.171;2.3.1.172;2.3.1.119;2.3.1.273;2.3.1.300;2.3.1.207;2.3.1.301;2.3.1|2.3.1.-|2.3.1.215;2.3.1.199;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.153;2.3.1.79;1.2.1.18;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298,2.3.1,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1,2.3.1.115;2.1.3.12;2.3.3.14;2.3.2.19;6.2.1.11;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;1.2.1;2.3.1;1.2.1;2.3.1;1.1.1;2.3.1;1.2.1;1.2.1;1.2.4;3.1.2;1.2.1;6.2.1;2.3.1;6.2.1;2.3.1;6.2.1;6.2.1;2.3.1;1.2.7;1.1.1;2.3.1;1.2.7;6.2.1;3.1.2;1.2.7,2.3.1,2.3.1
R08188,3.1.2.-,3.1.2,2.3.1.207;2.3.1.-|2.3.1.86;2.3.1.225,2.3.1,3.1.2;3.1.1;2.3.1;1.2.1;1.2.3,3.1.2.2;4.2.1.155;2.3.1.85;3.1.1.85;3.1.3.4;3.1.6.3;4.2.3.1;3.6.1.7;3.11.1.3;3.1.4.46;3.2.1.175;3.1.7.3;3.1.5.1;3.7.1.8;2.4.1.17;4.6.1.13;5.1.3.14,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.1.2;3.1.2;2.3.-;3.1.2;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1,3.1.2,2.3.1
R02744,3.1.1.5,3.1.1,3.1.1.5;3.1.1.4,3.1.1,3.1.1;3.-.-;3.1.2;2.3.1;3.3.2,3.1.4.2;3.6.1.20;3.1.3.19;4.6.1.13;3.11.1.2;4.2.3.1;3.1.1.23;3.1.7.6;3.1.6.17;3.1.5.1;3.1.2.16;3.2.1.42;2.3.1.85;2.4.1.17;4.2.1.155;3.7.1.8;5.1.3.14,2.3.1;3.1.1;6.2.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;1.2.7;3.5.1;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;6.1.2;3.5.3;1.2.3;2.6.1;6.3.1;6.3.4;2.1.2;2.2.1,3.1.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.3.1;3.1.1;3.1.1;2.3.1;2.3.1;3.1.1;2.3.1,3.1.1,3.1.1
R02837,2.3.1.27,2.3.1,2.3.1.180,2.3.1,2.3.1;3.1.1;3.1.2;2.3.3;1.2.7,2.3.1.27;6.2.1.1;2.3.3.17;6.1.2.2;2.1.3.12;2.3.2.19;1.2.1.95;6.3.1.20;6.3.4.10;2.1.2.13,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R07280,3.1.3.104,3.1.3,3.1.3.-|3.1.3.104;2.7.1.161;2.7.1.26;3.1.3.102|3.1.3.104|3.1.3.2,3.1.3,3.1.3;3.6.1;2.7.1;4.2.3;3.1.4,3.1.3.104;4.2.3.1;3.1.4.2;3.6.1.20;3.1.5.1;3.2.1.42;4.6.1.13;2.4.1.17;3.1.7.2;5.1.3.14;3.1.1.53;3.11.1.3;3.1.6.10;3.1.2.30;3.7.1.8;2.3.1.85;4.2.1.155,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.8;2.7.1;2.7.1;3.1.3;4.2.3;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;3.1.4;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.8;2.7.1;3.1.3;2.7.1;2.7.1,3.1.3,3.1.3
R00190,2.4.2.7,2.4.2,2.4.2.1|2.4.2.15|2.4.2.28,2.4.2,2.4.2;2.7.8;3.2.2;2.4.1;2.3.1,2.4.2.7;2.4.1.118;2.4.99.18,2.4.2;3.2.2;2.4.1;1.14.14;1.14.11;2.7.8;3.5.1;6.3.4;4.3.3;4.1.3;2.6.1,2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.1;1.14.14,2.4.2,2.4.2
R01450,5.1.2.1,5.1.2,5.1.2.1;2.6.1.7;1.2.1.-|1.2.1.21|1.2.1.22|1.2.1.3;1.2.1.5;1.2.1.23|1.2.1.3,5.1.3,1.1.1;4.2.1;1.1.99;1.1.2;5.1.2,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239,5.1.2,5.1.99;5.1.99;4.1.1;1.1.1;1.1.1;5.1.2;1.1.1;1.1.1;1.1.1;5.1.2;1.1.1;1.1.1,5.1.2,5.1.2
R12845,2.3.1.-,2.3.1,2.3.1.180,2.3.1,2.3.1;6.2.1;3.1.2;1.14.19;1.2.7,2.3.1.166;2.3.3.17;6.2.1.11;2.3.2.19;2.1.3.12;6.1.2.2;1.2.1.95;6.3.1.20;6.3.4.10;2.1.2.5,2.3.1;3.1.1;6.2.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.7.1;1.2.7;3.5.1;3.2.1;2.1.3;1.1.1;1.2.4;1.8.1;4.1.3;1.-.-;2.3.-;2.5.1;2.8.3;4.4.1;6.3.2;2.1.1;6.1.2;1.2.3;2.6.1;6.3.1;3.4.13;6.3.4;3.4.11;1.14.14;2.1.2,2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.1.3;3.1.1;2.3.1;3.1.1;2.3.1;2.3.1;3.1.1;3.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;6.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;6.1.2;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.3.1,2.3.1,2.3.1
R02657,1.2.3.1,1.2.3,1.2.1.29|1.2.3.1;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.2.3,1.2.3;1.17.3;1.1.3;1.2.1;4.1.1,1.2.3.1;1.1.3.23;1.2.5.1;1.1.1.97;1.2.1.29;1.2.4.1;1.3.1.20;2.3.1.85;1.8.1.4;1.17.1.10,1.2.1;1.2.3;1.2.99;1.2.-;1.1.1;1.2.7;1.14.13;1.1.3;1.5.1;1.14.99;1.14.11;1.17.1;1.5.99;1.2.2;1.14.14;1.1.-,1.2.3;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.3;1.2.1;1.2.1,1.2.3,1.2.3
R08619,2.3.3.17,2.3.3,2.3.3.13|4.1.3.-,2.3.3;2.3.1,2.3.3;4.2.1;2.3.1;3.1.2;4.1.3,2.3.3.17;2.3.1.182;6.2.1.1;2.3.2.14;1.2.1.95;2.1.3.6;6.1.2.2;6.3.1.20;6.3.4.10;2.1.2.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.3,2.3.3
R05834,2.1.1.50,2.1.1,2.1.1.50;2.1.1.112;2.1.1.241;2.1.1.29;2.1.1.34;2.1.1.36;2.1.1.181|2.1.1.184;2.1.1.187|2.1.1.188|2.1.1.51;2.1.1.228|2.1.1.31,2.1.1,2.1.1;2.3.1;2.5.1;6.3.2;3.3.1,2.1.1.50;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R04214,3.5.2.-,3.5.2,3.5.1.1;3.5.1.3;3.4.21.39;3.4.22.59|3.4.22.60|3.4.22.61;3.5.2.2;6.3.5.4,3.5.2;3.5.1,3.5.2;1.1.1;4.2.1;3.4.21;1.1.-,3.3.2.10;3.1.2.16;3.1.1.2;2.3.1.85;2.1.1.246;4.2.1.22;1.14.14.1;3.7.1.8;3.3.1.1;3.2.2.1;3.2.1.86;2.5.1.18,3.5.2;4.2.1,3.5.2,3.5.2,3.5.2
R02264,1.1.1.-,1.1.1,1.1.1|1.1.1.-|1.1.1.188;1.11.1.20;1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.14.13;1.1.1,1.1.1;1.11.1;1.6.5;1.3.1;1.6.99,1.1.1.184;1.2.1.88;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4;1.1.3.16;5.4.99.3;4.1.1.56;1.1.99.9;1.4.3.5;1.1.5.4;4.2.1.155,1.11.1;1.14.21;1.10.3;1.14.99;1.1.1;1.1.3;1.1.99;1.2.99;1.1.2;4.1.2,1.11.1,1.1.1,1.1.1
R04602,1.13.11.36,1.13.11,1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.1|1.13.11.M6;1.13.11.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.13.11,1.13.11;1.14.12;1.13.99;1.1.3;1.14.-,1.13.11.36;1.13.12.2;1.14.13.239;1.13.99.1,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.-,1.13.11,1.13.11
R05618,3.1.1.14,3.1.1,3.1.1.14;2.5.1.62;2.5.1.133;4.99.1.10;1.1.1.71;2.7.1.-|2.7.1.182;5.5.1.1;2.5.1.122;1.1.1.91;1.14.19.72;3.1.1.107;1.14.19.68;1.14.19.65;2.3.1.76;1.14.19.64;1.14.19.74;2.3.1.135,3.1.1,3.1.1;2.3.1;4.2.1;3.5.1;3.1.2,3.1.1.82;3.1.6.1;3.2.1.175;3.7.1.8;3.1.7.3;3.1.3.48;3.1.2.28;3.6.1.20;3.1.4.40;4.6.1.13;2.3.1.85;5.1.3.14;2.4.1.17;3.1.5.1;3.11.1.3;4.2.3.1;4.2.1.155,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2,2.5.1;3.1.1;2.5.1;2.5.1;2.5.1;2.1.1;2.1.1,3.1.1,3.1.1
R02889,2.4.1.12,2.4.1,2.4.1.1;3.2.1.33;3.2.1.3;2.4.1.25;2.7.4.6,2.4.1,2.7.7;2.4.1;5.4.99;5.1.3;2.7.8,2.4.2.9;2.4.1.71;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R12353,6.3.2.58,6.3.2,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,6.3.2,6.3.2;6.2.1;2.7.1;2.3.2;2.7.4,6.3.5.4;6.3.2.1;6.3.4.12;6.3.1.6;6.2.1.39;6.3.3.3;3.5.1.96;2.3.2.2;3.4.14.13;3.4.13.4;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.5.5.4;3.4.17.21;3.5.99.5;3.4.11.1;3.1.1.1;3.5.4.1;3.5.3.21,3.5.1;6.3.2;2.3.1;2.3.2;6.3.1;3.4.13;6.3.4;3.4.11;3.4.19;2.1.3;3.4.17;3.1.1;6.2.1;2.1.2;3.4.15;6.3.5;3.5.3;2.3.-;3.5.4;4.3.2;3.4.22;3.4.24;1.2.99;1.4.1;4.3.3,6.3.2;6.3.1;3.5.1;6.3.2;6.3.2;3.5.1;3.5.1;6.2.1;6.2.1;2.3.2;6.3.2;2.3.2;2.3.2;2.3.2;6.3.2;3.5.1;1.4.1;3.5.1;6.3.2;3.5.1;6.3.2;3.4.19;3.5.1;3.5.1;3.5.1;3.5.1;3.5.1,6.3.2,6.3.2
R12359,1.14.13.246,1.14.13,1.14.13.26;1.14.13.25;1.8.1.4;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.345;1.1.1.337|1.1.1.375,1.1.1,1.14.13;1.14.14;1.13.12;1.14.15;1.14.11,1.14.13.239;1.13.11.52;1.13.99.1;1.13.12.1,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.18;1.14.-;1.14.99;1.17.1;1.1.1;1.13.11;1.10.99;1.10.3;1.97.1;3.5.3;1.2.1;1.17.99;1.3.99;1.3.7;1.14.20;4.1.99;3.7.1;1.6.6;1.-.-;1.14.12;1.17.3;1.7.3;1.14.17;1.17.7,1.14.13;1.14.13,1.14.13,1.14.13
R12748,3.1.1.117,3.2.1,3.1.1.117;3.2.1.139;3.2.1.31;3.2.1.40;3.2.1.38;3.2.1.51;3.2.1.146;3.2.1.21,3.1.1,3.2.1;3.1.4;3.1.1;3.4.11;4.2.1,1.11.1.8,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2;2.1.1,3.1.1;3.1.1,3.1.1,3.2.1
R05389,5.3.2.6,5.3.2,4.1.1.77;4.1.1.68;1.2.1.32|1.2.1.85;1.13.11.2;1.1.1.312;1.13.11.15;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.1;1.13.11.38;1.13.11.-|1.13.11.8;1.13.11.-|1.13.11.3;3.7.1.9;1.13.11.57|1.13.11.8;1.3.1.25;2.6.1.14;5.3.2|5.3.2.1|5.3.2.6,5.3.2,5.3.2;3.7.1;5.3.3;4.1.1;4.2.1,1.13.11.2;1.13.12.4;1.13.99.1;1.14.13.239,5.3.2;5.3.99;3.1.3,5.3.2;5.3.3;5.3.3;5.3.3;4.1.1,5.3.2,5.3.2
R11602,2.5.1.138,2.5.1,2.5.1.138;2.5.1.139;2.5.1.39,2.5.1,2.5.1;5.3.3;2.4.1;5.3.99;1.1.99,2.5.1.138;1.3.1.96;2.4.1.326;2.1.3.12;4.4.1.20;2.4.2.25,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.1.1;2.5.1;2.5.1;2.5.1;4.1.99;2.1.1;4.1.2;1.14.13;4.1.99;4.2.1;2.1.1;1.14.21;2.1.1;4.1.1;2.1.1;1.14.13;4.1.1;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;2.4.1;2.1.1;4.1.1;2.1.1;4.1.1;4.1.1;2.1.1,2.5.1,2.5.1
R07556,1.14.13.-,1.14.13,1.14.15.24;1.14.99.63;1.13.11.59;1.2.1.-|1.2.1.82;5.5.1.19;5.2.1.-|5.2.1.14;1.14.13.90;1.13.11.75;1.14.14.158;5.5.1.18;5.2.1.-|5.2.1.13;5.3.3.22;1.14.15.21;2.5.1.150;2.3.1.76;4.2.1.161;1.3.8.2;1.3.5.6,5.3.3,1.14.13;1.14.15;1.14.-;1.14.99;1.13.11,3.3.2.9;4.2.1.139;1.14.14.1;3.2.1.126;3.1.1.35;2.5.1.18;3.7.1.8;3.1.2.28;3.2.2.1;3.3.1.1;2.3.1.85;2.1.1.246,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.-;1.14.18;1.14.99;1.17.1;1.10.99;1.13.11;1.1.1;1.10.3;1.97.1;1.17.99;1.2.1;1.3.99;1.3.7;1.14.20;4.1.99;3.5.3;1.-.-;1.17.7;3.7.1;1.6.6;2.5.1;1.14.12;1.17.3;1.7.3;1.14.17,1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.99;1.14.99;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.14,1.14.13,1.14.13
R06801,2.3.1.171,2.3.1,2.3.1.171;2.3.1.115;2.3.1.172;2.3.1.116;2.3.1|2.3.1.-|2.3.1.215;2.3.1.119;2.3.1.153;2.3.1.273;2.3.1.300;2.3.1.207;2.3.1.301;2.3.1.199;2.3.1.85|2.3.1.86;2.3.1.41;2.3.1.79;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298,2.3.1,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1,2.3.1.103;2.3.3.13;2.1.3.12;6.2.1.11;2.3.2.19;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;2.3.1;1.2.1;1.2.1;1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.4;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;6.2.1;6.2.1;2.3.1;1.2.7;1.1.1;2.3.1;1.2.7;6.2.1;3.1.2;1.2.7,2.3.1,2.3.1
R11609,2.5.1.136,2.5.1,2.5.1.-|2.5.1.136;2.5.1|2.5.1.-|2.5.1.1;2.5.1.-|2.5.1.102;2.5.1.70;2.5.1.-|2.5.1.137;2.5.1.139;2.5.1.36;2.5.1.138;2.5.1.39,2.5.1,2.5.1;5.3.3;4.2.99;2.3.1;4.2.1,2.5.1.136;2.4.1.178;1.3.1.96;2.4.2.34;2.1.3.12;4.4.1.20,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.1.1;4.1.1;2.5.1;2.1.1;4.1.99;2.5.1;4.1.1;1.14.13;2.1.1;4.1.1;1.14.13;1.14.13;1.14.13;1.14.13;4.1.1;2.1.1;1.14.13;1.14.13;4.1.1;2.1.1;4.2.1;4.2.1;4.1.99,2.5.1,2.5.1
R02333,3.5.1.41,3.5.1,2.3.2.10;5.1.3.8;3.5.1.-|3.5.1.113;3.5.1.41;1.13.11.48;3.1.1.58;2.3.1.78;3.5.1.33;2.3.1.60;3.1.1.26;4.1.3.3;5.1.3.14,3.5.1;2.4.1;3.2.1,3.2.1;3.5.1;3.1.1;3.5.-;3.2.2,3.5.1.33;3.4.13.4;3.5.99.6;3.5.2.12;3.4.14.13;4.2.1.48;3.4.17.21;2.3.2.2;3.4.11.1;3.4.19.13;3.13.1.6;3.5.3.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.1.1.1;1.2.7.12;3.5.4.16;4.3.2.4;3.8.1.8;2.1.2.3,5.4.99;1.1.1,3.2.1;3.2.1;3.2.1;3.2.1;1.14.13;4.2.1;1.14.13;1.14.11;1.17.1;1.14.13;1.14.14;1.14.14;1.14.13;1.14.13;1.14.14;1.14.13;1.14.13;1.14.11;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.99;1.14.99;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.17.4;3.2.2;1.14.14;3.2.2;1.14.13;3.2.2;3.2.2;3.2.2;1.17.1;1.14.11;3.2.2;1.17.4;1.17.4;1.14.13;1.14.15;1.14.15;1.14.13;1.14.15;1.14.13;1.14.13;1.14.13;1.14.13;3.2.-;1.14.13;1.14.13;1.14.13;1.14.13;1.14.15;1.14.15;1.14.15;1.14.-;1.17.4;1.17.4;1.17.4;1.17.4;1.14.13;1.14.13;1.17.4;1.17.4,3.2.1,3.5.1
R11932,4.1.1.105,4.1.1,4.1.1.105;4.1.1.28;4.1.1.65,4.1.1,4.1.1;2.3.1;4.3.1;1.4.3;4.3.2,4.1.1.105;4.1.99.1;4.1.2.8;4.2.1.20;4.2.99.21;4.1.3.40;1.1.1.381;3.1.1.82;2.1.2.11;1.3.8.6,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1,4.1.1,4.1.1
