reaction_id,Theia,confidence,timestamp
MNXR180117,2.4.1,0.9988311,2025-05-02 10:32:37
MNXR153221,1.14.19,0.9729609,2025-05-02 10:32:37
MNXR191469,2.4.1,0.64912915,2025-05-02 10:32:37
MNXR182604,2.4.1,0.99695337,2025-05-02 10:32:37
MNXR110233,1.3.1,0.57213444,2025-05-02 10:32:37
MNXR146113,1.14.12,0.70605314,2025-05-02 10:32:37
MNXR133146,2.7.7,0.92910343,2025-05-02 10:32:37
MNXR185963,2.1.1,0.99998903,2025-05-02 10:32:37
MNXR149194,2.3.1,0.77572745,2025-05-02 10:32:37
MNXR153152,3.6.1,0.99888283,2025-05-02 10:32:37
MNXR129523,3.2.1,0.99922144,2025-05-02 10:32:37
MNXR178360,1.1.5,0.99834704,2025-05-02 10:32:37
MNXR135216,2.3.1,0.99587846,2025-05-02 10:32:37
MNXR133050,1.2.1,0.732613,2025-05-02 10:32:37
MNXR177583,3.1.3,0.92828405,2025-05-02 10:32:37
MNXR180083,2.8.1,0.99998915,2025-05-02 10:32:37
MNXR130442,1.2.2,0.36913916,2025-05-02 10:32:37
MNXR152040,5.3.1,0.9914131,2025-05-02 10:32:37
MNXR129528,3.2.1,0.9986192,2025-05-02 10:32:37
MNXR139901,1.10.2,0.9160239,2025-05-02 10:32:37
MNXR181242,1.1.1,0.9963141,2025-05-02 10:32:37
MNXR109745,1.2.1,0.9990972,2025-05-02 10:32:37
MNXR108751,1.1.1,0.74031526,2025-05-02 10:32:37
MNXR122243,1.14.19,0.9998666,2025-05-02 10:32:37
MNXR174299,3.1.6,0.9999887,2025-05-02 10:32:37
MNXR163454,5.3.1,0.95067835,2025-05-02 10:32:37
MNXR165985,3.5.1,0.99996865,2025-05-02 10:32:37
MNXR172903,2.1.1,0.99908245,2025-05-02 10:32:37
MNXR181763,1.2.1,0.9999385,2025-05-02 10:32:37
MNXR121073,1.14.15,0.9953146,2025-05-02 10:32:37
MNXR132977,2.3.2,0.99992454,2025-05-02 10:32:37
MNXR95554,3.5.3,0.9998821,2025-05-02 10:32:37
MNXR121806,1.1.1,0.9199314,2025-05-02 10:32:37
MNXR117305,1.21.99,0.69992864,2025-05-02 10:32:37
MNXR122017,2.1.1,0.99999535,2025-05-02 10:32:37
MNXR191464,2.4.2,0.99813086,2025-05-02 10:32:37
MNXR133423,3.1.4,0.9343712,2025-05-02 10:32:37
MNXR132090,3.1.2,0.998635,2025-05-02 10:32:37
MNXR104357,3.13.1,0.84919137,2025-05-02 10:32:37
MNXR181476,1.1.1,0.9998536,2025-05-02 10:32:37
MNXR181815,1.2.1,0.98133975,2025-05-02 10:32:37
MNXR173933,1.14.16,0.9999491,2025-05-02 10:32:37
MNXR113855,2.1.1,0.99999857,2025-05-02 10:32:37
MNXR177985,4.4.1,0.99765766,2025-05-02 10:32:37
MNXR180976,1.1.1,0.99976605,2025-05-02 10:32:37
MNXR174163,2.4.99,0.95482147,2025-05-02 10:32:37
MNXR120404,1.1.1,0.99654084,2025-05-02 10:32:37
MNXR133226,1.11.1,0.96061456,2025-05-02 10:32:37
MNXR177726,1.8.7,0.76873857,2025-05-02 10:32:37
MNXR173529,1.14.13,0.9867018,2025-05-02 10:32:37
MNXR121856,1.14.11,0.9991253,2025-05-02 10:32:37
MNXR175103,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR165174,1.3.1,0.49056813,2025-05-02 10:32:37
MNXR120276,2.3.1,0.99998987,2025-05-02 10:32:37
MNXR116561,2.8.2,0.9999999,2025-05-02 10:32:37
MNXR183899,2.7.4,0.99955565,2025-05-02 10:32:37
MNXR191833,1.2.1,0.950804,2025-05-02 10:32:37
MNXR123624,2.3.1,0.99998987,2025-05-02 10:32:37
MNXR181226,1.1.1,0.9938246,2025-05-02 10:32:37
MNXR130626,4.3.1,0.9867583,2025-05-02 10:32:37
MNXR195408,3.1.3,0.9934069,2025-05-02 10:32:37
MNXR134634,6.2.1,0.9999162,2025-05-02 10:32:37
MNXR179736,2.4.1,0.9991479,2025-05-02 10:32:37
MNXR176598,1.13.11,0.99886096,2025-05-02 10:32:37
MNXR179717,1.1.1,0.8789112,2025-05-02 10:32:37
MNXR115627,5.3.3,0.9994649,2025-05-02 10:32:37
MNXR172318,2.3.1,0.8535042,2025-05-02 10:32:37
MNXR183537,2.4.99,0.9447468,2025-05-02 10:32:37
MNXR137864,1.6.5,0.7597317,2025-05-02 10:32:37
MNXR181837,1.2.1,0.9778411,2025-05-02 10:32:37
MNXR129842,3.4.13,0.9244516,2025-05-02 10:32:37
MNXR132983,2.7.1,0.9886298,2025-05-02 10:32:37
MNXR184220,1.8.1,0.8085336,2025-05-02 10:32:37
MNXR117456,3.2.1,0.99399537,2025-05-02 10:32:37
MNXR108502,2.8.3,0.99705243,2025-05-02 10:32:37
MNXR144082,2.4.1,0.9999459,2025-05-02 10:32:37
MNXR116136,3.1.3,0.81999004,2025-05-02 10:32:37
MNXR193499,2.4.1,0.9998242,2025-05-02 10:32:37
MNXR129449,1.1.1,0.9999908,2025-05-02 10:32:37
MNXR173553,3.5.-,0.99879164,2025-05-02 10:32:37
MNXR175335,6.2.1,0.99969983,2025-05-02 10:32:37
MNXR139683,4.2.1,0.9999964,2025-05-02 10:32:37
MNXR184430,1.1.1,0.9030085,2025-05-02 10:32:37
MNXR192395,1.3.99,0.67044145,2025-05-02 10:32:37
MNXR165601,6.3.4,0.9772381,2025-05-02 10:32:37
MNXR192407,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR169858,4.1.1,0.99394494,2025-05-02 10:32:37
MNXR117811,2.1.1,0.9999739,2025-05-02 10:32:37
MNXR151441,4.2.1,0.93142724,2025-05-02 10:32:37
MNXR147971,2.5.1,0.99989843,2025-05-02 10:32:37
MNXR169240,3.1.1,0.54186594,2025-05-02 10:32:37
MNXR121127,3.1.1,0.897247,2025-05-02 10:32:37
MNXR148741,1.12.98,0.8059746,2025-05-02 10:32:37
MNXR168866,1.14.19,0.99372745,2025-05-02 10:32:37
MNXR147435,1.14.18,0.9999808,2025-05-02 10:32:37
MNXR114506,2.3.2,0.51622844,2025-05-02 10:32:37
MNXR145848,1.2.4,0.99996734,2025-05-02 10:32:37
MNXR175533,1.4.1,0.99892384,2025-05-02 10:32:37
MNXR148613,2.3.1,0.7884257,2025-05-02 10:32:37
MNXR108938,3.2.1,0.99999964,2025-05-02 10:32:37
MNXR173592,2.3.1,0.9945833,2025-05-02 10:32:37
MNXR172917,2.1.1,0.97692364,2025-05-02 10:32:37
MNXR190958,4.2.1,0.9763064,2025-05-02 10:32:37
MNXR174188,2.7.1,0.9326914,2025-05-02 10:32:37
MNXR119379,1.14.14,0.99959284,2025-05-02 10:32:37
MNXR134708,2.4.1,0.99973994,2025-05-02 10:32:37
MNXR119450,2.3.2,0.99999464,2025-05-02 10:32:37
MNXR174697,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR172089,5.6.2,0.26348406,2025-05-02 10:32:37
MNXR131461,2.1.1,0.99648285,2025-05-02 10:32:37
MNXR111875,1.14.99,0.40503466,2025-05-02 10:32:37
MNXR145871,1.14.14,0.78392994,2025-05-02 10:32:37
MNXR192939,6.2.2,0.9935882,2025-05-02 10:32:37
MNXR176610,2.3.1,0.64471096,2025-05-02 10:32:37
MNXR114025,3.1.1,0.9931751,2025-05-02 10:32:37
MNXR150736,1.14.14,0.9982236,2025-05-02 10:32:37
MNXR189088,1.1.99,0.8440161,2025-05-02 10:32:37
MNXR144352,2.7.1,0.99999964,2025-05-02 10:32:37
MNXR185987,4.1.3,0.9998865,2025-05-02 10:32:37
MNXR192021,4.1.1,0.9997768,2025-05-02 10:32:37
MNXR114470,2.7.1,1.0,2025-05-02 10:32:37
MNXR175047,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR166693,2.4.1,0.9998522,2025-05-02 10:32:37
MNXR181684,1.2.1,0.99610484,2025-05-02 10:32:37
MNXR192390,1.3.8,0.50852877,2025-05-02 10:32:37
MNXR193290,1.3.1,0.7525789,2025-05-02 10:32:37
MNXR175796,1.14.99,0.3659953,2025-05-02 10:32:37
MNXR190167,2.4.2,0.9999908,2025-05-02 10:32:37
MNXR108880,2.3.1,0.18266293,2025-05-02 10:32:37
MNXR153048,1.20.4,0.99529797,2025-05-02 10:32:37
MNXR186967,2.7.1,0.9995029,2025-05-02 10:32:37
MNXR108280,3.5.5,0.8087944,2025-05-02 10:32:37
MNXR151230,1.1.3,0.9934007,2025-05-02 10:32:37
MNXR175998,2.1.1,0.9999573,2025-05-02 10:32:37
MNXR120346,2.1.1,0.99999714,2025-05-02 10:32:37
MNXR146468,1.3.1,0.38708925,2025-05-02 10:32:37
MNXR131881,2.7.11,0.53930223,2025-05-02 10:32:37
MNXR120739,2.1.1,0.999987,2025-05-02 10:32:37
MNXR153081,2.3.1,0.98532563,2025-05-02 10:32:37
MNXR111725,2.1.1,0.9999274,2025-05-02 10:32:37
MNXR182454,1.14.13,0.9939031,2025-05-02 10:32:37
MNXR114338,1.1.1,0.97659373,2025-05-02 10:32:37
MNXR166278,2.4.1,0.99903935,2025-05-02 10:32:37
MNXR194723,1.11.1,0.9661587,2025-05-02 10:32:37
MNXR114872,2.1.1,0.9999993,2025-05-02 10:32:37
MNXR120766,1.1.1,0.9986351,2025-05-02 10:32:37
MNXR171027,2.4.1,0.9998863,2025-05-02 10:32:37
MNXR146804,1.1.1,0.9999105,2025-05-02 10:32:37
MNXR107684,3.5.1,0.9163084,2025-05-02 10:32:37
MNXR94958,2.3.1,0.9999993,2025-05-02 10:32:37
MNXR112043,1.1.1,0.99989676,2025-05-02 10:32:37
MNXR126814,2.7.7,0.5543979,2025-05-02 10:32:37
MNXR139490,3.5.99,0.51637626,2025-05-02 10:32:37
MNXR114741,1.14.13,0.8606824,2025-05-02 10:32:37
MNXR119101,2.3.1,0.99992585,2025-05-02 10:32:37
MNXR173369,3.2.1,0.9997117,2025-05-02 10:32:37
MNXR146934,2.6.1,0.99875855,2025-05-02 10:32:37
MNXR120838,2.3.1,0.9999896,2025-05-02 10:32:37
MNXR177578,1.14.13,0.98920363,2025-05-02 10:32:37
MNXR119330,1.3.5,0.89085054,2025-05-02 10:32:37
MNXR100652,3.5.2,0.9847563,2025-05-02 10:32:37
MNXR171913,2.5.1,0.9999528,2025-05-02 10:32:37
MNXR135889,3.1.1,0.9483265,2025-05-02 10:32:37
MNXR119074,1.14.13,0.72127837,2025-05-02 10:32:37
MNXR163595,1.14.14,0.9998373,2025-05-02 10:32:37
MNXR113480,1.2.1,0.9911549,2025-05-02 10:32:37
MNXR117561,1.5.1,0.79211277,2025-05-02 10:32:37
MNXR186648,1.3.8,0.9999567,2025-05-02 10:32:37
MNXR193630,2.6.1,0.9993148,2025-05-02 10:32:37
MNXR130242,3.4.13,0.92436117,2025-05-02 10:32:37
MNXR144570,2.8.1,0.99999857,2025-05-02 10:32:37
MNXR190147,1.3.8,0.8743884,2025-05-02 10:32:37
MNXR165662,3.1.3,0.81999004,2025-05-02 10:32:37
MNXR195055,2.3.1,0.9997453,2025-05-02 10:32:37
MNXR130952,3.2.1,0.998796,2025-05-02 10:32:37
MNXR188800,1.1.1,0.9691702,2025-05-02 10:32:37
MNXR166382,1.14.15,0.9758986,2025-05-02 10:32:37
MNXR152094,2.4.1,0.9930628,2025-05-02 10:32:37
MNXR131350,2.3.1,0.999915,2025-05-02 10:32:37
MNXR146297,3.2.2,0.5108835,2025-05-02 10:32:37
MNXR149201,3.7.1,0.9999937,2025-05-02 10:32:37
MNXR164027,2.7.8,0.9860458,2025-05-02 10:32:37
MNXR102070,3.5.5,0.99996984,2025-05-02 10:32:37
MNXR120265,2.3.1,0.80562055,2025-05-02 10:32:37
MNXR173708,1.11.2,0.99991524,2025-05-02 10:32:37
MNXR177120,1.5.99,0.8958768,2025-05-02 10:32:37
MNXR165787,2.4.1,0.84420276,2025-05-02 10:32:37
MNXR113317,1.1.1,0.7557399,2025-05-02 10:32:37
MNXR133266,3.1.3,0.9762331,2025-05-02 10:32:37
MNXR188149,6.3.5,0.959996,2025-05-02 10:32:37
MNXR130526,2.3.1,0.9999863,2025-05-02 10:32:37
MNXR193368,1.14.13,0.9745359,2025-05-02 10:32:37
MNXR146019,3.1.3,0.99975616,2025-05-02 10:32:37
MNXR132555,3.4.21,0.83107,2025-05-02 10:32:37
MNXR110194,1.1.1,0.999946,2025-05-02 10:32:37
MNXR133752,2.3.1,0.9996302,2025-05-02 10:32:37
MNXR192980,1.14.11,0.99992216,2025-05-02 10:32:37
MNXR113179,6.3.2,0.99221355,2025-05-02 10:32:37
MNXR122114,1.14.99,0.5846861,2025-05-02 10:32:37
MNXR148539,1.14.11,0.99784255,2025-05-02 10:32:37
MNXR108727,1.17.1,0.9997775,2025-05-02 10:32:37
MNXR169530,2.3.1,0.9953616,2025-05-02 10:32:37
MNXR113459,3.2.1,0.2818235,2025-05-02 10:32:37
MNXR180438,4.2.3,0.5972721,2025-05-02 10:32:37
MNXR150863,1.13.11,0.99980634,2025-05-02 10:32:37
MNXR144065,1.14.99,0.7585468,2025-05-02 10:32:37
MNXR192740,1.3.1,0.9985511,2025-05-02 10:32:37
MNXR95148,6.2.1,0.99930704,2025-05-02 10:32:37
MNXR146084,3.1.2,0.8062041,2025-05-02 10:32:37
MNXR193207,1.1.2,0.9990808,2025-05-02 10:32:37
MNXR132672,2.7.1,0.9999844,2025-05-02 10:32:37
MNXR195000,2.7.8,0.95570153,2025-05-02 10:32:37
MNXR193943,2.4.2,0.99968314,2025-05-02 10:32:37
MNXR173104,2.4.1,0.99933064,2025-05-02 10:32:37
MNXR192211,1.17.99,0.9799921,2025-05-02 10:32:37
MNXR174780,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR191754,1.1.1,0.99938464,2025-05-02 10:32:37
MNXR174576,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR174255,5.6.2,0.93728155,2025-05-02 10:32:37
MNXR108852,1.1.1,0.83755213,2025-05-02 10:32:37
MNXR191371,2.5.1,0.99926835,2025-05-02 10:32:37
MNXR192659,1.3.99,0.49768618,2025-05-02 10:32:37
MNXR111106,4.4.1,0.5325555,2025-05-02 10:32:37
MNXR133130,2.6.1,0.91509837,2025-05-02 10:32:37
MNXR181378,1.1.1,0.9994473,2025-05-02 10:32:37
MNXR119295,2.1.1,0.9999726,2025-05-02 10:32:37
MNXR131379,3.6.1,0.9738637,2025-05-02 10:32:37
MNXR132971,1.3.8,0.7868043,2025-05-02 10:32:37
MNXR110190,1.3.99,0.9975017,2025-05-02 10:32:37
MNXR131695,4.2.1,0.5215133,2025-05-02 10:32:37
MNXR182157,1.3.5,0.35906005,2025-05-02 10:32:37
MNXR163624,1.14.14,0.998801,2025-05-02 10:32:37
MNXR131062,3.4.24,0.8915753,2025-05-02 10:32:37
MNXR195170,1.14.14,0.9610048,2025-05-02 10:32:37
MNXR147607,1.2.1,0.2735913,2025-05-02 10:32:37
MNXR110669,1.14.13,0.8999838,2025-05-02 10:32:37
MNXR185245,1.14.14,0.99999857,2025-05-02 10:32:37
MNXR121850,3.7.1,0.57026684,2025-05-02 10:32:37
MNXR148067,1.13.11,0.9992778,2025-05-02 10:32:37
MNXR108450,1.14.15,0.9999882,2025-05-02 10:32:37
MNXR120520,2.3.1,0.62197274,2025-05-02 10:32:37
MNXR181906,1.2.1,0.99748117,2025-05-02 10:32:37
MNXR165888,2.1.1,0.99997044,2025-05-02 10:32:37
MNXR109829,3.1.3,0.81999004,2025-05-02 10:32:37
MNXR175354,2.7.8,0.9961992,2025-05-02 10:32:37
MNXR164398,1.14.14,0.9993236,2025-05-02 10:32:37
MNXR147597,1.1.1,0.9688854,2025-05-02 10:32:37
MNXR189376,1.14.14,0.5191067,2025-05-02 10:32:37
MNXR182074,1.6.5,0.9051963,2025-05-02 10:32:37
MNXR151109,3.4.17,0.82694584,2025-05-02 10:32:37
MNXR133599,3.1.3,0.9917365,2025-05-02 10:32:37
MNXR173976,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR109177,2.3.1,0.792069,2025-05-02 10:32:37
MNXR176927,1.1.5,0.4034551,2025-05-02 10:32:37
MNXR163815,6.2.1,0.6311722,2025-05-02 10:32:37
MNXR107636,1.1.1,0.99923193,2025-05-02 10:32:37
MNXR146556,2.2.1,0.9864761,2025-05-02 10:32:37
MNXR117586,2.1.1,0.99998283,2025-05-02 10:32:37
MNXR192048,4.2.1,0.9413513,2025-05-02 10:32:37
MNXR164842,4.2.99,0.81862915,2025-05-02 10:32:37
MNXR122371,4.2.3,0.98610675,2025-05-02 10:32:37
MNXR163798,1.1.1,0.99937755,2025-05-02 10:32:37
MNXR192195,3.2.1,0.9989737,2025-05-02 10:32:37
MNXR175994,1.14.14,0.6192031,2025-05-02 10:32:37
MNXR106591,2.7.1,0.9838742,2025-05-02 10:32:37
MNXR152937,1.2.4,0.9999565,2025-05-02 10:32:37
MNXR139935,2.6.1,0.6069072,2025-05-02 10:32:37
MNXR172093,3.5.1,0.78560156,2025-05-02 10:32:37
MNXR150316,3.1.3,0.97568274,2025-05-02 10:32:37
MNXR164629,1.8.4,0.99589986,2025-05-02 10:32:37
MNXR193680,2.4.1,0.9867279,2025-05-02 10:32:37
MNXR163482,1.1.99,0.99998975,2025-05-02 10:32:37
MNXR192186,3.1.1,0.9878203,2025-05-02 10:32:37
MNXR151705,2.7.11,0.53930223,2025-05-02 10:32:37
MNXR143961,1.11.-,0.4720887,2025-05-02 10:32:37
MNXR121823,1.1.1,0.99963284,2025-05-02 10:32:37
MNXR118017,2.4.1,0.99926716,2025-05-02 10:32:37
MNXR133834,1.1.1,0.64249504,2025-05-02 10:32:37
MNXR108128,1.1.1,0.9996593,2025-05-02 10:32:37
MNXR134956,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR151202,1.3.1,0.9898093,2025-05-02 10:32:37
MNXR119722,6.3.2,0.9996269,2025-05-02 10:32:37
MNXR114834,3.1.1,0.9786269,2025-05-02 10:32:37
MNXR188495,3.6.1,0.873746,2025-05-02 10:32:37
MNXR173126,1.1.99,0.892477,2025-05-02 10:32:37
MNXR190412,2.1.1,0.99996984,2025-05-02 10:32:37
MNXR118595,1.3.8,0.9923665,2025-05-02 10:32:37
MNXR102006,1.14.13,0.99538815,2025-05-02 10:32:37
MNXR111385,1.14.12,0.96265996,2025-05-02 10:32:37
MNXR130542,2.4.1,0.99997187,2025-05-02 10:32:37
MNXR175813,6.1.1,0.9973968,2025-05-02 10:32:37
MNXR139122,1.1.1,0.9113945,2025-05-02 10:32:37
MNXR146918,6.2.1,0.99998605,2025-05-02 10:32:37
MNXR115132,2.7.8,0.97497016,2025-05-02 10:32:37
MNXR175774,2.3.1,0.9884034,2025-05-02 10:32:37
MNXR126407,3.2.1,0.8647388,2025-05-02 10:32:37
MNXR110187,1.1.-,0.98045486,2025-05-02 10:32:37
MNXR163926,1.17.98,0.7338299,2025-05-02 10:32:37
MNXR168549,2.3.1,0.18266293,2025-05-02 10:32:37
MNXR132531,2.4.1,0.9998609,2025-05-02 10:32:37
MNXR106651,1.5.1,0.58014363,2025-05-02 10:32:37
MNXR183543,2.4.1,0.1793204,2025-05-02 10:32:37
MNXR129200,1.4.9,0.99690163,2025-05-02 10:32:37
MNXR130857,3.4.21,0.99855286,2025-05-02 10:32:37
MNXR108246,2.1.1,0.9999962,2025-05-02 10:32:37
MNXR135228,2.7.1,0.99973196,2025-05-02 10:32:37
MNXR172069,1.2.3,0.93833154,2025-05-02 10:32:37
MNXR176618,1.14.13,0.99740124,2025-05-02 10:32:37
MNXR169194,6.2.1,0.99969983,2025-05-02 10:32:37
MNXR184481,3.4.24,0.9618687,2025-05-02 10:32:37
MNXR170978,4.1.1,0.9219758,2025-05-02 10:32:37
MNXR190501,2.3.1,0.99987054,2025-05-02 10:32:37
MNXR119625,2.7.1,0.99869955,2025-05-02 10:32:37
MNXR181788,1.2.1,0.9995646,2025-05-02 10:32:37
MNXR117131,3.1.2,0.9995165,2025-05-02 10:32:37
MNXR147496,1.2.1,0.9999492,2025-05-02 10:32:37
MNXR144161,2.4.1,0.99977964,2025-05-02 10:32:37
MNXR122572,4.1.1,0.6239661,2025-05-02 10:32:37
MNXR193134,6.2.1,0.92225426,2025-05-02 10:32:37
MNXR151045,1.14.15,0.9899449,2025-05-02 10:32:37
MNXR176425,1.4.2,0.99912244,2025-05-02 10:32:37
MNXR107562,4.1.1,0.96455127,2025-05-02 10:32:37
MNXR170772,2.7.8,0.99797636,2025-05-02 10:32:37
MNXR101802,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR123769,1.13.11,0.55090517,2025-05-02 10:32:37
MNXR149498,1.14.11,0.9875392,2025-05-02 10:32:37
MNXR173737,1.11.1,0.9998834,2025-05-02 10:32:37
MNXR118664,1.1.1,0.9988078,2025-05-02 10:32:37
MNXR109682,3.5.1,0.9970669,2025-05-02 10:32:37
MNXR150205,1.14.14,0.99998343,2025-05-02 10:32:37
MNXR166535,1.14.14,0.9958639,2025-05-02 10:32:37
MNXR147507,3.1.1,0.998519,2025-05-02 10:32:37
MNXR111421,1.14.13,0.99987054,2025-05-02 10:32:37
MNXR188389,2.7.1,0.99547064,2025-05-02 10:32:37
MNXR165903,6.1.1,0.72175163,2025-05-02 10:32:37
MNXR191285,1.14.13,0.9999821,2025-05-02 10:32:37
MNXR122737,1.3.1,0.9999397,2025-05-02 10:32:37
MNXR111303,1.14.13,0.9662705,2025-05-02 10:32:37
MNXR107493,3.1.2,0.92631054,2025-05-02 10:32:37
MNXR149469,1.14.14,0.6814433,2025-05-02 10:32:37
MNXR115669,1.3.99,0.5093553,2025-05-02 10:32:37
MNXR163943,2.8.1,0.99996066,2025-05-02 10:32:37
MNXR193988,1.14.14,0.9999554,2025-05-02 10:32:37
MNXR152628,2.3.1,0.72987247,2025-05-02 10:32:37
MNXR133197,3.7.1,0.9587929,2025-05-02 10:32:37
MNXR168246,2.1.1,0.99648285,2025-05-02 10:32:37
MNXR151670,1.8.2,0.50738496,2025-05-02 10:32:37
MNXR166373,1.17.7,0.5805873,2025-05-02 10:32:37
MNXR134426,3.1.1,0.99078876,2025-05-02 10:32:37
MNXR195244,3.6.1,0.873746,2025-05-02 10:32:37
MNXR129846,3.4.11,0.9488006,2025-05-02 10:32:37
MNXR169897,1.3.99,0.4177647,2025-05-02 10:32:37
MNXR135676,1.3.99,0.9955987,2025-05-02 10:32:37
MNXR117055,2.7.4,0.8878714,2025-05-02 10:32:37
MNXR189543,1.1.1,0.9882344,2025-05-02 10:32:37
MNXR138953,1.13.11,0.9358344,2025-05-02 10:32:37
MNXR129637,1.1.1,0.9982639,2025-05-02 10:32:37
MNXR94884,4.2.1,0.9457621,2025-05-02 10:32:37
MNXR192246,2.7.1,0.9999336,2025-05-02 10:32:37
MNXR119246,2.3.1,0.48285183,2025-05-02 10:32:37
MNXR148726,1.3.1,0.92709696,2025-05-02 10:32:37
MNXR147611,3.6.1,0.6921711,2025-05-02 10:32:37
MNXR118695,2.4.1,0.98492974,2025-05-02 10:32:37
MNXR113092,2.1.1,0.9999993,2025-05-02 10:32:37
MNXR132418,3.4.11,0.7330876,2025-05-02 10:32:37
MNXR114266,2.1.1,0.9999186,2025-05-02 10:32:37
MNXR146802,1.1.1,0.9883287,2025-05-02 10:32:37
MNXR146316,1.17.4,0.99967647,2025-05-02 10:32:37
MNXR132748,1.3.3,0.8768296,2025-05-02 10:32:37
MNXR174179,2.7.1,0.84024566,2025-05-02 10:32:37
MNXR111321,1.1.1,0.95414585,2025-05-02 10:32:37
MNXR146245,1.1.1,0.9966479,2025-05-02 10:32:37
MNXR112880,1.2.-,0.80605286,2025-05-02 10:32:37
MNXR167590,1.1.1,0.9691702,2025-05-02 10:32:37
MNXR116226,1.14.-,0.75138646,2025-05-02 10:32:37
MNXR118833,1.14.11,0.99662006,2025-05-02 10:32:37
MNXR95097,1.14.13,0.6740949,2025-05-02 10:32:37
MNXR175062,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR164897,3.1.1,0.9982535,2025-05-02 10:32:37
MNXR148035,1.13.12,0.99999917,2025-05-02 10:32:37
MNXR164784,2.3.1,0.9999502,2025-05-02 10:32:37
MNXR174658,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR110270,1.14.-,0.9999602,2025-05-02 10:32:37
MNXR119615,2.3.1,0.18266293,2025-05-02 10:32:37
MNXR163579,1.14.14,0.67386144,2025-05-02 10:32:37
MNXR113271,2.1.1,0.99896955,2025-05-02 10:32:37
MNXR166366,2.7.8,0.9955662,2025-05-02 10:32:37
MNXR163674,1.3.2,0.9992742,2025-05-02 10:32:37
MNXR120350,2.4.99,0.8273683,2025-05-02 10:32:37
MNXR166673,5.5.1,0.99985063,2025-05-02 10:32:37
MNXR109832,3.5.2,0.5344205,2025-05-02 10:32:37
MNXR172723,1.1.1,0.9902284,2025-05-02 10:32:37
MNXR140613,4.1.1,0.5461269,2025-05-02 10:32:37
MNXR150656,2.5.1,0.9995449,2025-05-02 10:32:37
MNXR191644,1.7.2,0.999915,2025-05-02 10:32:37
MNXR172911,2.1.1,0.99740535,2025-05-02 10:32:37
MNXR165681,2.4.1,0.84420276,2025-05-02 10:32:37
MNXR169745,2.5.1,0.999897,2025-05-02 10:32:37
MNXR191522,3.2.1,0.65316427,2025-05-02 10:32:37
MNXR129781,1.5.1,0.9996228,2025-05-02 10:32:37
MNXR135542,2.8.2,0.9989692,2025-05-02 10:32:37
MNXR182299,1.1.1,0.9999032,2025-05-02 10:32:37
MNXR166179,1.8.99,0.86726743,2025-05-02 10:32:37
MNXR184309,2.5.1,0.9833173,2025-05-02 10:32:37
MNXR129988,3.2.1,0.9937218,2025-05-02 10:32:37
MNXR181168,1.1.1,0.9992924,2025-05-02 10:32:37
MNXR164452,1.14.14,0.99982184,2025-05-02 10:32:37
MNXR131732,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR115774,1.14.14,0.99974304,2025-05-02 10:32:37
MNXR151151,4.2.1,0.9021571,2025-05-02 10:32:37
MNXR189106,1.2.7,0.99967635,2025-05-02 10:32:37
MNXR174691,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR135949,3.1.1,0.58824676,2025-05-02 10:32:37
MNXR145034,2.3.1,0.9931931,2025-05-02 10:32:37
MNXR109752,2.3.1,0.98868865,2025-05-02 10:32:37
MNXR184126,3.2.1,0.99997735,2025-05-02 10:32:37
MNXR192824,3.4.17,0.96659243,2025-05-02 10:32:37
MNXR112829,1.14.13,0.8577357,2025-05-02 10:32:37
MNXR117789,2.1.1,0.99999917,2025-05-02 10:32:37
MNXR174716,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR123867,3.2.1,0.9999796,2025-05-02 10:32:37
MNXR132226,3.6.1,0.98792934,2025-05-02 10:32:37
MNXR189030,6.2.1,0.81260157,2025-05-02 10:32:37
MNXR188041,6.1.1,0.9996983,2025-05-02 10:32:37
MNXR191463,2.7.8,0.9323112,2025-05-02 10:32:37
MNXR195178,1.16.3,0.9417471,2025-05-02 10:32:37
MNXR187165,3.1.26,0.97575,2025-05-02 10:32:37
MNXR165970,2.7.1,0.574907,2025-05-02 10:32:37
MNXR149873,1.1.1,0.97497004,2025-05-02 10:32:37
MNXR113828,2.1.1,0.9970927,2025-05-02 10:32:37
MNXR193073,1.14.15,0.99998665,2025-05-02 10:32:37
MNXR134116,2.4.1,0.99993324,2025-05-02 10:32:37
MNXR170507,1.14.14,0.999811,2025-05-02 10:32:37
MNXR109409,1.1.1,0.99962723,2025-05-02 10:32:37
MNXR173879,2.4.1,0.9692573,2025-05-02 10:32:37
MNXR133743,3.2.1,0.9998416,2025-05-02 10:32:37
MNXR173606,6.2.1,0.6436349,2025-05-02 10:32:37
