Reaction,All ECs
471,1.14.14.-|1.14.14.13;1.14.14.28;1.14.14.3;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.46;1.5.1.39;1.14.99.46;1.14.14.108;1.14.14.155;1.14.14.22;1.14.14.21
472,1.14.14.10;1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.33;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.1.99.31;1.14.14.5;1.14.19.9;1.14.99.46;1.14.14.10|1.5.1.42
473,6.3.2.14;6.1.3.1;6.3.1.15;6.3.2.50;6.2.1.28|6.2.1.7;6.2.1.1
474,2.4.1.-|2.4.1.291;2.4.1.-|2.4.1.292;2.4.1.-|2.4.1.290;2.4.1.187;2.4.1.306;2.4.1.227
475,1.1.1.2|1.1.1.20|1.1.1.21;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.346;1.1.1.365;1.1.1.19;1.1.1.-|1.1.1.215;1.1.1.359;1.1.1.179;1.6.5.4;1.1.1|1.1.1.188|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.307|1.1.1.72
476,3.1.1.47;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
477,2.3.1.156;2.3.1.156|2.3.1.74;2.3.1.95
478,1.3.7.11;1.3.1.101;5.6.1.9;2.4.1|2.4.1.129
479,1.1.1.223;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
480,4.1.1.103;4.1.1.69;4.1.1.91;4.1.1.46;4.1.1.63;2.3.1.253;4.1.1.61;1.10.3.15;1.13|1.13.12.19;2.3.1.177;2.3.1.151;1.14.13.1;2.3.1.206;4.1.1.7;1.13.11.-|1.14.13.64;4.1.1.55;2.3.1.146;2.3.1.165;4.1.1.80;2.3.1.95;4.1.1.1|4.1.1.7|4.1.1.74;2.3.1.233;1.14.13.224;4.1.1.93;4.1.1.-|4.1.1.43|4.1.4.3;1.3.1.-|2.3.1.170|2.3.1.74
481,1.2.3.14;1.2.3.1|1.2.3.11;1.1.3.15;1.8.3.5;1.4.3.3;1.4.3.2
482,2.4.1.251;2.4.1.252;2.4.1.348;2.4.1.308;2.4.1.257;2.4.1.132;2.4.1.131;2.4.1.142;2.4.1.54;2.4.1.32;2.4.1.309;2.4.1.305;2.4.1.343;2.4.1.304;2.4.1.361;2.4.1.122|2.4.1.307;2.4.1.270;2.4.1.36;2.4.1.246;2.4.1.264;2.4.1.217;2.4.1.-|2.4.1.266;2.4.1.13;2.4.1.60;2.4.1.269;2.4.1.83
483,2.7.11.2;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.189;2.7.1.219;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16;2.7.1.16|2.7.1.47;2.7.1.53;2.7.1.30
484,4.2.1.131;2.4.1.8|3.2.1.20|4.2.1.131;5.2.1.-|5.2.1.13;2.5.1|2.5.1.32|5.5.1.19;1.3.5.6
485,2.4.2.-|2.4.2.49;2.4.2.17
486,2.1.1.69;2.1.1|2.1.1.76;2.1.1.114;2.1.1.163
487,1.14.14.3;1.14.14.-|1.14.14.13;1.14.14.5;1.14.14.28;1.14.14.35;1.14.14.15;1.14.19.56;1.14.14.46;1.5.1.39;1.14.14.77;1.14.99.46;1.14.14.30;1.14.14.108;1.14.19.9;1.13.12.16
488,1.14.99.61;1.14.11.-|1.14.11.35;1.14.11.11;1.14.11|1.14.11.-|1.14.11.13;1.14.11.24;1.14.11.25;1.14.11.8;1.4.3.13;1.8.3.5;1.3.3.6;1.14.11.21;1.1.3.30;1.14.11.28;1.14.11.-|1.14.11.55;1.3.3.16;1.14.11.41;1.1.99.8;1.1.3.20;1.14.11.76;1.1.3.18;1.6.3.1;1.14.13.242
489,2.6.1.90;2.6.1.-|2.6.1.33|2.6.1.59;2.6.1.59;2.6.1.-|2.6.1.106;2.6.1.-|2.6.1.110;2.6.1.92;2.6.1.34|2.6.1.91;2.6.1.102;2.6.1.98;1.4.7.1;2.6.1.104;2.6.1.94;2.6.1.107|2.6.1.57;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
490,3.1.3.43;4.1.99.25;4.1.99.24;3.1.3.16
491,1.14.13.8;1.14.13.225|1.6.3.1;1.6.3.5;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
492,1.8.1.13;1.14.19.48;1.6.3.2;1.11.1.21;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5
493,6.2.1.7;2.3.1.65;3.1.2.2|3.1.2.27;2.3.1.176;6.2.1.4;2.8.3.25|3.1.2.2|3.1.2.27;2.3.3.20;2.3.1.109;2.3.1.13;2.3.1.24
494,2.5.1.137;2.5.1.136;2.5.1.75
495,4.4.1.-|4.4.1.1|4.4.1.13|4.4.1.3|4.4.1.35|4.4.1.8|4.4.1.k;4.3.1.15|4.3.1.18
496,6.3.5.9;3.1.3|3.1.3.1|3.1.3.2|3.1.3.5
497,1.14.14.76;1.14.14.-|1.14.14.13;1.14.14.28;1.14.14.3;1.14.14.5;1.14.14.46;1.14.19.56;1.14.14.15;1.5.1.39;1.14.14.108;1.14.14.30;1.14.99.46;1.13.12.16;1.14.19.9;1.14.14.33
498,1.14.14.3;1.14.14.28;1.14.14.-|1.14.14.13;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.120;1.14.14.108;1.14.14.30;1.14.99.46;1.13.12.16;1.14.19.9;1.14.14.33
499,2.1.1.110;2.1.1.109;2.1.1.149|2.1.1.267;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.323;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.330;2.1.1.146|2.1.1.279;2.1.1.338;2.1.1.118;2.1.1.169|2.1.1.68;2.1.1.222
500,2.7.4.2;2.7.1.36;4.1.1.99;4.1.1.33;4.1.1.110;4.2.1.34;4.2.1.35;1.1.1.34;1.1.1.34|1.1.1.88;4.2.1.170;4.2.1.-|4.2.1.114|4.2.1.36
